360	37	95	-70	13	18	-76	-40	-97	-91	-94	-93
197	37	0	0	-2	-41	-33	0	0	0	0	0
585	37	100	0	100	-38	-45	-49	0	0	100	0
208	37	-20	-20	1	2	-20	2	-28	-32	-32	-28
44	37	-40	13	-38	-51	-56	-41	39	8	-69	-40
133	37	-57	1	53	54	52	0	0	0	0	0
488	37	0	0	100	100	100	0	0	0	0	0
215	37	0	0	-12	-74	-21	0	0	0	0	0
544	37	21	23	55	45	25	0	0	-81	-74	0
17	37	87	74	61	89	96	80	87	11	-10	64
185	37	59	81	3	59	92	64	84	32	33	55
473	37	80	-40	100	100	76	-81	-95	-100	-99	-100
278	37	-90	-94	100	95	67	0	-95	-98	-97	-98
394	37	0	-32	7	20	1	32	28	7	30	65
220	43	40	60	40	70	39	0	0	0	0	0
252	43	0	0	0	0	16	0	0	0	0	0
8	43	0	0	0	0	0	0	0	0	0	0
596	43	10	50	65	80	80	-10	-30	-50	-100	-80
470	43	0	0	0	40	25	0	0	0	0	0
223	43	19	22	0	38	0	0	0	0	0	0
367	43	25	84	83	95	100	0	-100	-100	-100	-100
58	43	100	100	100	100	0	0	0	0	0	0
526	43	-15	-96	-26	100	-97	-96	-96	-95	-96	-97
375	43	0	48	-27	100	-36	0	0	0	0	0
564	43	79	93	84	98	74	0	0	51	-13	-96
196	43	-67	46	61	58	63	-58	-54	-78	-78	-73
105	43	71	70	69	68	22	0	0	0	0	0
556	43	66	83	18	25	58	-33	-18	56	-35	41
403	43	0	0	100	100	100	0	-66	-84	-87	0
106	43	0	63	62	89	67	0	0	0	0	0
182	43	31	39	65	84	81	69	0	0	0	0
572	43	0	83	20	20	0	0	0	10	0	0
447	43	13	22	50	12	32	39	0	0	-30	0
165	43	0	0	0	42	54	68	77	51	87	72
392	43	57	76	77	78	82	86	85	82	81	81
185	43	95	45	31	100	47	1	47	1	63	26
146	43	0	100	32	77	47	0	56	25	51	0
248	43	21	4	36	7	18	20	33	-9	-14	8
23	43	99	-98	-98	97	-98	-98	-98	-98	-99	-97
316	43	0	0	0	22	0	0	0	0	0	0
530	47	0	0	-22	-34	0	0	0	0	0	-34
430	47	-58	-45	18	-39	-8	-12	29	-40	-32	-3
371	47	-84	-80	-97	30	55	-96	50	-52	-97	-99
542	47	-72	-69	-32	-39	-49	-50	-53	-58	-57	-55
75	47	75	71	-92	-91	-92	65	64	64	63	47
45	47	-1	0	27	18	8	0	0	0	0	0
393	47	0	0	87	71	80	0	0	-83	-87	0
463	47	-23	-34	-27	-56	-56	-35	-69	-51	-67	-39
355	47	38	-21	-65	25	68	76	88	49	-29	-44
270	47	23	9	6	6	15	17	16	16	22	-4
153	47	2	38	38	69	35	13	48	9	9	2
231	47	-69	-33	75	57	55	-3	26	-19	-23	7
408	47	0	0	16	27	41	18	43	0	-26	11
178	47	99	23	22	99	10	3	3	0	0	0
353	47	0	0	0	52	65	68	34	0	-78	0
526	47	-95	-14	-97	-36	100	-95	100	-71	-11	-98
429	47	0	0	0	0	0	0	0	0	0	0
570	47	28	34	-17	-19	-28	-27	-27	-22	-22	-17
467	47	0	0	0	0	0	10	85	0	0	50
403	47	0	0	100	55	100	0	-70	-100	-100	0
323	47	49	44	33	37	31	-40	11	-23	-34	33
155	47	-40	61	12	89	89	15	59	0	-82	88
181	47	5	-57	10	-14	19	11	-6	10	-26	-31
110	47	0	13	0	3	4	79	78	71	0	0
464	47	-34	-30	1	-4	24	22	-10	-7	-5	-11
316	47	40	8	56	28	39	37	85	-94	-96	-95
161	59	-87	-90	-92	-88	-90	-96	-90	-93	-94	-94
166	59	70	70	50	80	50	0	20	0	-20	9
319	59	0	0	-56	-56	0	0	0	0	0	-70
64	59	53	-60	30	-40	-18	47	-49	-6	5	-5
459	59	100	80	0	0	0	100	75	0	80	100
135	59	-60	-55	-44	-52	-12	-35	-11	-31	-45	-60
471	59	50	-48	-47	76	0	-33	0	-48	-62	-62
593	59	100	100	100	0	0	0	0	0	0	100
19	59	58	28	47	50	-5	-42	-19	-36	-43	14
338	59	29	20	15	13	29	27	54	14	40	76
232	59	17	40	50	39	59	30	30	26	56	46
66	59	14	23	54	46	33	0	0	0	0	0
560	59	9	12	8	-2	19	8	8	5	3	3
526	59	62	20	100	100	100	-95	-98	-98	-98	-95
402	59	11	-80	-72	5	-64	-88	-81	-80	-85	-86
512	59	100	100	100	100	100	100	100	-100	-100	-100
266	59	19	-21	-88	-94	-93	-92	-93	-94	-94	-74
56	59	16	-29	17	49	41	-52	-84	-81	-83	-65
139	59	62	59	63	59	58	-71	-70	-70	-67	0
451	59	0	34	57	74	35	0	-18	-19	-47	0
373	59	65	70	80	60	55	45	-30	-50	-70	-15
472	59	-50	0	0	0	0	5	0	0	-10	0
141	59	-1	-16	-16	-12	-21	-26	-47	-45	-44	-43
15	59	100	97	99	99	77	-100	-100	-66	-100	4
528	59	40	40	-1	29	53	60	-50	0	0	36
281	68	0	23	31	0	44	0	0	0	0	0
303	68	62	0	100	0	0	0	-100	0	0	0
252	68	0	0	33	6	11	-24	25	23	0	0
524	68	0	0	40	0	0	0	-19	0	0	0
287	68	0	42	69	67	55	0	-50	-60	-54	45
338	68	58	76	100	99	64	-6	-22	-42	-46	23
290	68	-7	-16	-9	6	17	-17	-1	-3	-13	-7
298	68	64	42	74	75	-52	0	-84	0	0	0
496	68	20	24	70	50	0	0	0	-25	-30	0
415	68	45	45	47	47	39	0	-21	-40	-39	0
561	68	67	69	88	86	87	0	-2	43	22	37
466	68	0	-58	34	-89	68	0	11	17	-50	0
112	68	-33	-43	24	37	-27	0	0	-51	-59	0
60	68	33	36	60	60	53	2	51	-95	0	0
437	68	-13	22	-50	-12	64	0	-4	0	0	0
88	68	62	78	85	83	73	1	23	9	7	2
71	68	0	0	16	20	11	0	0	0	0	0
510	68	16	12	37	40	49	2	-1	-32	-34	-28
155	68	93	60	70	90	38	-18	56	31	-95	-13
82	68	81	50	70	70	40	-39	-42	-39	-51	-50
70	68	1	33	56	71	18	-34	-39	-5	-47	-44
169	68	71	32	100	100	28	36	0	0	0	0
478	68	0	0	31	0	-34	-1	22	34	0	0
103	68	57	57	4	11	17	18	23	-5	15	19
439	68	91	68	85	83	-4	-87	-92	-97	-90	-94
362	68	0	0	-21	-26	0	0	0	-54	0	0
281	81	48	49	57	65	52	0	65	0	0	0
530	81	0	52	100	20	25	-17	0	0	0	0
261	81	3	0	50	5	25	0	0	0	5	0
251	81	-22	-42	-34	-14	-73	0	0	0	0	-50
166	81	20	40	25	25	40	40	40	10	20	60
64	81	-92	-95	91	32	11	-92	-94	-95	-94	-91
341	81	40	85	81	86	87	80	35	36	21	13
92	81	-94	-94	94	96	-11	-93	-95	-93	-95	-92
376	81	66	87	37	40	53	-74	36	12	33	0
245	81	0	86	82	72	71	65	0	-30	-53	-65
492	81	0	0	50	30	10	0	0	0	0	0
308	81	43	42	47	33	0	0	-2	0	-1	-1
566	81	-13	40	57	70	72	20	-23	-46	-74	-43
563	81	0	-55	-86	-89	-61	-43	0	-59	0	0
398	81	-87	76	3	-86	65	-90	-91	-89	-76	-77
223	81	0	0	0	0	0	0	0	0	0	0
597	81	81	38	41	55	89	0	0	-90	-69	0
499	81	-14	7	9	-38	-14	-6	-14	-27	-14	0
557	81	99	98	99	100	95	0	0	0	0	0
242	81	-93	-92	93	58	-91	-94	-94	-94	-94	-92
449	81	0	28	64	63	62	-86	-86	-87	-84	-82
576	81	0	15	11	23	40	1	-6	-74	-89	-72
427	81	23	29	76	89	22	0	0	-87	-86	0
516	81	0	0	3	-1	37	41	49	0	0	0
446	81	0	70	50	70	100	0	0	0	0	0
595	81	75	70	90	90	90	0	0	25	50	0
199	81	-28	-32	-40	-37	-33	-54	-53	-47	-41	-43
507	81	9	31	28	30	21	-6	-12	-16	-14	49
493	81	0	79	72	74	94	0	0	0	0	0
536	82	0	0	9	34	85	0	0	-78	0	0
254	82	-100	-100	11	33	37	-100	-100	-100	-100	-100
204	82	21	37	55	-44	37	0	-94	-39	0	0
329	82	0	0	0	0	0	0	0	0	0	0
270	82	-19	-27	12	13	9	-5	-3	-5	-6	-4
583	82	5	0	0	0	19	0	0	0	0	0
69	82	-28	50	100	75	80	0	-3	-52	-63	0
24	82	0	0	56	43	100	85	81	0	68	87
322	82	-28	-78	-33	17	1	-86	-37	-93	-100	-97
411	82	11	0	31	45	44	-1	-7	-27	-25	10
178	82	3	-1	96	96	-2	0	0	0	0	0
367	82	0	0	17	11	0	0	0	0	0	0
21	82	-64	-64	36	35	79	-10	51	60	60	-31
370	82	25	11	-19	0	20	-7	-52	-67	-10	52
564	82	6	1	29	36	62	-95	-94	-51	-90	-94
511	82	-26	6	82	47	3	-4	-17	-2	22	57
317	82	0	0	-29	0	12	0	0	0	-33	0
438	82	48	0	0	0	39	0	0	0	0	0
349	82	3	-1	92	96	8	0	0	0	0	0
383	82	49	56	24	46	55	68	42	37	58	60
591	82	0	-67	-89	-37	0	-42	-31	-4	-3	0
225	82	-1	0	0	60	51	0	0	0	0	0
446	82	0	0	70	70	70	0	0	0	0	0
70	82	3	2	41	30	30	-43	14	17	19	36
15	82	0	42	-45	-4	-2	-9	-19	4	-33	-4
168	82	-38	-12	-8	-7	1	-24	0	0	0	0
114	134	0	22	37	17	7	0	0	0	0	0
52	134	35	12	-38	28	-9	-48	28	-25	51	-5
377	134	67	66	100	100	98	-95	-94	-94	-93	1
405	134	47	-46	43	53	34	7	-31	14	-11	6
355	134	87	57	96	75	85	0	28	0	0	0
107	134	2	33	83	85	62	3	47	29	-45	-45
598	134	0	0	100	0	32	0	15	0	0	0
309	134	26	26	100	100	100	0	0	-40	-40	0
275	134	65	89	89	87	46	0	0	-37	0	0
547	134	-6	1	-16	3	-4	57	50	0	0	0
53	134	16	0	68	68	28	0	0	0	0	0
560	134	-3	12	0	19	15	0	23	-3	3	7
41	134	69	62	59	62	74	73	65	81	79	63
349	134	1	-3	98	99	13	0	0	0	0	0
89	134	-22	-36	-52	-60	-66	-53	-42	-32	-17	-1
137	134	-9	8	49	31	31	-26	-2	-23	-42	-26
307	134	0	22	80	60	25	0	0	0	0	0
427	134	23	33	56	74	19	0	0	0	-12	0
167	134	73	46	74	61	68	47	68	53	46	65
264	134	70	75	100	90	40	5	5	-90	-50	-30
481	134	80	100	100	100	-80	0	0	0	10	0
507	134	14	16	15	26	26	24	22	7	18	24
143	134	40	20	65	64	75	65	45	45	15	0
422	134	68	80	85	80	65	23	72	0	0	66
177	134	11	26	20	22	16	-21	-11	0	0	0
250	145	20	-17	-5	-26	-26	-36	-43	-42	-20	-15
237	145	-19	12	34	51	43	20	61	16	29	43
505	145	0	0	27	0	33	0	0	0	0	37
52	145	37	1	58	32	-36	51	8	40	20	47
311	145	0	67	42	0	0	0	0	0	0	0
236	145	0	0	-78	0	46	0	18	-6	-8	39
581	145	18	-2	12	29	-3	-4	21	0	3	13
357	145	-25	-52	-37	-45	-42	-21	-31	-25	-8	-18
5	145	0	0	0	0	0	0	45	53	59	64
69	145	0	0	0	0	75	0	78	37	78	0
574	145	0	0	0	0	10	5	100	60	0	0
593	145	0	0	8	13	39	0	62	14	0	0
25	145	0	0	8	0	0	0	19	0	0	0
178	145	0	6	8	5	4	0	98	0	0	0
66	145	-98	-96	-97	-97	-96	-96	48	0	0	0
469	145	0	0	37	0	0	0	9	0	0	0
525	145	0	0	0	0	0	0	0	0	0	0
461	145	0	0	14	10	96	0	-39	0	0	46
579	145	0	0	0	0	58	25	0	0	0	0
414	145	54	76	65	84	59	-50	-36	-44	-52	-37
591	145	0	-80	-96	-48	-65	-30	-34	-33	0	0
255	145	-74	-4	-12	-14	-10	-8	-2	-21	-60	-64
369	145	0	0	-20	0	16	0	48	21	0	67
572	145	0	20	0	50	12	10	0	0	0	0
86	145	2	-3	-3	-3	1	33	34	30	49	44
491	145	-81	-78	-79	-81	68	68	62	-77	-81	32
179	145	1	37	90	40	32	-35	90	-35	36	-52
150	145	66	0	-79	-65	100	0	-82	0	0	0
261	151	80	60	90	20	20	0	-30	-90	0	30
109	151	60	60	100	60	80	0	5	-10	-10	5
46	151	-3	-18	87	46	64	0	0	0	0	0
389	151	22	40	69	45	60	0	-36	-67	-65	0
583	151	-25	-25	-11	0	0	0	0	0	0	0
187	151	64	3	100	100	-3	-96	44	-96	-96	-96
545	151	95	88	95	94	60	-7	3	7	29	40
450	151	60	22	100	0	30	0	81	0	0	0
173	151	60	60	70	80	50	0	10	-20	0	0
160	151	0	0	0	0	32	0	0	0	0	0
25	151	16	17	43	4	12	0	4	0	0	0
207	151	52	61	45	48	7	8	-21	-54	-56	-32
499	151	1	-32	10	-1	-8	10	-20	-41	-6	3
360	151	30	35	33	38	32	-56	-52	-65	-61	-59
448	151	100	99	100	100	-20	0	0	6	0	0
579	151	23	22	20	0	0	27	0	0	0	0
382	151	61	38	79	55	-10	-15	-14	-16	-14	-10
558	151	62	52	55	46	-87	-94	-95	-93	-97	-97
567	151	80	56	-41	34	36	0	0	0	-67	-66
271	151	100	100	100	100	100	0	20	-45	-40	0
399	151	-60	-59	82	0	0	0	39	-65	0	0
129	151	85	87	100	85	0	0	0	0	0	0
369	151	82	83	84	84	79	0	4	15	-12	-15
190	151	80	79	95	70	50	-15	-35	-50	-40	-15
15	151	97	83	93	77	86	-90	-90	-44	-66	-45
305	151	20	10	10	20	0	0	-5	0	0	-10
478	151	94	89	99	87	47	-45	-68	-48	-26	0
312	151	90	60	33	0	0	0	12	-26	0	52
188	152	-15	10	62	26	-16	-87	-95	-100	-100	-100
252	152	0	0	-34	0	0	0	8	6	0	21
235	152	0	61	90	84	80	0	0	0	0	0
261	152	-40	-70	90	1	20	0	-10	-40	-40	-20
463	152	-36	-42	-65	-52	-54	-50	-63	-62	-53	-88
294	152	49	74	83	77	94	26	28	-17	-33	29
111	152	-32	-40	-59	-34	31	0	0	-39	-44	0
450	152	83	0	100	37	-36	0	56	-60	0	0
574	152	-100	-100	100	-70	-65	-1	-35	-100	-100	-95
421	152	-46	0	-26	0	8	0	0	24	29	38
409	152	0	0	80	72	37	0	11	20	0	0
563	152	0	-78	-48	0	-21	-12	-77	-46	0	0
597	152	-15	-8	15	-2	50	0	-39	-61	-80	0
499	152	27	3	-14	-19	-20	-10	7	3	18	26
372	152	0	0	0	0	0	98	0	0	0	0
413	152	-6	9	65	18	35	53	69	4	-36	31
88	152	14	66	66	65	62	1	8	14	15	1
585	152	-96	-98	-94	-95	-97	-96	-96	-96	-96	-96
28	152	19	36	55	48	0	0	0	0	54	50
347	152	0	0	-48	-48	53	53	51	48	46	48
102	152	-6	-29	-28	5	-21	-36	-11	-22	1	-33
551	152	-74	-26	-25	-31	29	-55	-66	-50	-59	-67
278	152	-37	74	-78	-53	92	27	0	0	-70	0
40	152	29	30	55	39	29	38	39	50	-11	6
366	152	-45	-33	14	70	41	75	0	0	-70	0
114	153	0	0	0	0	0	0	50	9	-67	13
170	153	0	44	74	65	50	0	76	0	0	61
252	153	0	0	41	0	0	0	0	0	0	0
319	153	0	0	72	73	0	0	0	0	0	0
295	153	3	3	22	4	5	-99	-99	-98	-99	-99
69	153	0	0	0	0	0	0	92	19	34	0
269	153	-92	-97	13	5	-99	1	9	47	-88	-97
421	153	0	0	0	0	0	0	0	0	0	0
395	153	12	-12	11	-7	5	17	17	11	22	21
275	153	3	2	81	11	0	26	22	0	1	1
402	153	-62	-73	-17	-47	-50	-76	-69	-82	-65	-67
120	153	22	22	28	22	22	17	17	18	18	9
429	153	0	0	0	0	0	0	0	0	0	0
104	153	79	81	79	80	78	82	81	48	18	75
489	153	0	0	0	0	0	0	0	0	0	0
137	153	-22	22	60	45	25	-17	9	5	-1	-7
307	153	0	41	85	7	-55	0	12	0	0	0
573	153	-98	32	97	83	-97	-96	-98	20	-21	6
457	153	0	30	60	20	20	0	54	45	0	0
34	153	0	20	100	100	48	0	100	72	0	70
460	153	-56	-25	24	35	20	20	37	43	24	0
334	153	0	0	54	47	9	0	0	30	35	58
199	153	12	-24	-43	-35	-34	-29	-25	-14	-19	-24
428	153	0	0	65	0	0	50	51	57	80	0
363	153	26	34	19	31	26	36	17	26	16	29
422	153	0	0	85	55	22	65	34	6	0	0
523	153	0	0	99	99	100	59	60	100	100	32
198	154	82	86	42	32	43	-79	-98	-66	-72	-34
371	154	72	67	87	48	46	52	8	-47	-70	-22
130	154	97	84	85	84	83	0	-84	-80	-78	0
401	154	18	14	56	60	18	-59	-96	-95	-95	-96
350	154	100	100	100	58	-88	-97	-99	-100	-100	-89
234	154	100	90	100	70	50	-100	-90	-100	-100	-100
358	154	87	79	47	9	0	0	-96	-98	-98	0
245	154	44	73	48	56	62	0	-40	-32	-56	-9
131	154	27	48	55	0	32	0	10	40	32	0
187	154	100	100	100	100	-11	-94	-94	-95	-96	-94
545	154	87	88	64	65	52	-35	-26	45	45	-27
36	154	10	60	-70	55	65	54	73	75	55	25
409	154	99	98	98	98	66	0	0	0	0	78
563	154	22	-70	2	-61	-68	21	-51	3	0	-6
370	154	91	15	0	0	28	-40	29	-27	39	64
189	154	64	-37	-25	6	-100	-100	-100	-100	-100	-100
56	154	24	20	33	40	-20	-19	-62	-73	-40	-29
12	154	40	41	37	34	31	-42	-39	-38	-24	-29
71	154	94	28	29	0	0	0	0	0	0	0
586	154	22	58	50	0	0	0	-2	-5	0	-87
460	154	-34	12	-4	-5	2	7	-2	-4	-45	0
481	154	90	100	20	0	0	0	0	0	-20	0
39	154	31	41	54	45	59	58	36	54	47	40
169	154	48	51	52	51	39	0	-75	-61	66	0
493	154	85	85	83	85	86	0	-98	-91	-91	0
478	154	60	62	85	72	76	0	-43	-81	-88	-80
551	154	75	42	16	-6	6	-76	-30	-61	-53	-65
150	154	79	74	43	88	78	-50	-52	0	0	0
233	155	33	48	3	2	68	-28	29	-22	-22	6
304	155	-40	0	50	50	75	80	80	0	-60	0
350	155	50	59	61	60	83	-83	-91	-97	-96	31
311	155	0	18	36	0	79	0	0	0	0	0
477	155	-78	-57	-60	-74	48	-90	-75	-92	-37	-71
42	155	10	17	2	29	78	0	16	10	5	7
426	155	0	0	0	0	100	0	-50	0	-70	0
442	155	0	56	-56	-81	-88	0	0	0	-8	-76
10	155	63	65	28	0	68	0	0	0	63	61
290	155	-14	-16	-16	-17	-18	-19	21	13	7	30
257	155	50	36	10	19	-3	-3	4	65	33	77
381	155	-16	14	0	0	45	0	31	31	7	38
443	155	31	58	76	82	74	48	58	30	66	49
548	155	61	62	2	37	58	2	58	57	52	52
229	155	0	0	0	0	3	0	0	0	0	0
288	155	2	9	62	87	100	12	3	-93	-94	-94
79	155	0	-22	9	-32	-4	0	-4	-34	-39	0
498	155	14	26	6	34	93	0	20	-61	-64	22
28	155	28	43	44	40	0	0	0	0	0	0
63	155	-65	-71	-64	8	-1	-81	-89	-83	-27	-61
26	155	17	22	-38	46	34	37	7	51	49	24
292	155	20	18	29	0	13	16	18	21	23	0
103	155	26	20	24	32	28	-20	42	41	37	48
61	155	-24	-54	-74	-48	27	-94	-57	-39	69	-11
23	155	-98	-100	-100	100	100	-100	100	100	100	-100
366	155	-78	-22	-41	0	16	40	53	76	79	69
130	156	76	75	72	76	77	11	12	20	-74	-3
425	156	81	33	97	71	0	0	0	-53	0	0
83	156	63	49	57	56	71	7	-22	-3	-3	-2
287	156	67	17	68	76	73	0	-97	-93	-93	0
463	156	9	2	25	49	19	11	1	-13	24	-29
35	156	67	70	37	72	87	75	0	0	0	0
408	156	23	9	52	17	6	-47	-70	-85	-71	0
470	156	19	25	36	50	31	0	0	0	0	0
396	156	35	59	85	90	60	-65	-76	-86	-96	-97
315	156	41	44	50	51	53	-26	0	0	0	0
299	156	69	54	57	54	-5	-80	-88	-82	-82	-69
58	156	0	0	0	66	68	0	0	-100	-100	0
370	156	89	83	55	45	59	0	0	-17	-37	-59
189	156	6	71	92	100	-26	-100	-100	-99	-100	-100
104	156	20	0	68	71	46	50	12	-56	-60	-24
72	156	85	46	86	82	22	20	67	9	-3	8
164	156	40	38	63	64	35	27	-66	-71	-65	-74
410	156	29	-1	75	76	72	10	-64	-54	-50	-50
91	156	38	57	78	69	32	59	-76	0	-79	-22
124	156	80	0	60	0	70	0	0	0	0	0
544	156	64	59	68	55	9	-20	-41	-49	-36	-19
39	156	23	10	25	27	25	16	36	47	32	-40
110	156	91	97	99	10	44	0	0	0	0	0
185	156	99	49	52	70	44	97	86	-2	88	10
473	156	3	23	80	79	78	-59	-79	-82	-50	-78
100	156	0	0	0	0	0	0	0	0	0	0
361	156	73	66	79	75	54	62	81	40	61	33
268	157	1	7	16	14	14	14	43	36	34	30
261	157	0	0	10	0	0	20	10	0	0	10
75	157	29	-49	54	-56	51	-86	60	71	64	-97
236	157	0	0	23	0	12	-3	11	0	0	0
245	157	0	0	60	0	58	0	61	62	47	0
539	157	-90	-93	-53	25	33	31	46	61	-84	-86
36	157	10	5	50	50	60	-25	-56	-57	-70	-60
563	157	0	0	-73	-81	0	0	-89	0	0	0
534	157	25	18	27	46	41	45	70	14	13	-71
298	157	8	-10	29	0	85	17	90	-6	-8	-42
564	157	-96	-88	25	-94	23	75	21	8	-96	-98
579	157	0	0	80	0	0	57	0	0	0	0
576	157	0	0	100	100	0	0	43	2	58	40
369	157	0	0	25	-6	28	42	39	40	0	39
297	157	1	1	47	33	63	-47	46	-47	-37	50
500	157	-26	-50	70	-51	33	-36	11	-50	-50	-42
86	157	4	-22	-6	24	-48	20	-32	16	-13	28
190	157	0	0	60	0	0	0	60	40	0	0
544	157	-11	4	8	-4	28	35	40	8	-9	18
136	157	26	67	53	81	65	83	76	61	69	81
475	157	88	91	93	92	93	96	94	94	91	42
40	157	68	27	-5	-5	5	3	6	0	0	0
565	157	56	56	54	43	44	50	50	37	38	36
430	158	-53	-45	6	29	21	-10	-43	-63	-53	-4
235	158	0	0	71	63	65	65	0	0	0	59
425	158	0	0	-11	31	100	0	100	0	0	0
436	158	-14	-36	-37	-36	37	12	40	30	15	22
509	158	0	37	98	57	68	0	0	-79	-48	-12
405	158	33	-46	-14	35	11	28	43	-7	20	5
471	158	-20	19	45	-22	80	0	0	0	38	20
426	158	5	0	20	0	80	0	100	0	0	0
69	158	0	0	0	0	51	0	25	11	0	0
300	158	0	37	71	70	17	0	0	-20	-17	3
442	158	0	0	10	-68	14	0	-80	-19	-73	0
18	158	-7	100	5	31	43	11	100	-6	-21	26
223	158	0	0	0	11	0	0	0	0	0	0
461	158	55	16	-12	4	89	-3	-62	-73	-87	-35
87	158	0	-28	30	40	3	57	35	15	0	0
554	158	0	47	46	41	0	0	0	0	0	0
51	158	0	-1	31	29	19	-12	22	19	-46	-29
576	158	0	-13	20	34	47	-9	23	0	0	0
193	158	13	-60	36	0	34	0	-70	0	0	-33
410	158	2	2	69	70	68	46	-6	60	-3	-2
211	158	26	48	34	54	21	-15	0	-12	24	27
