21	459	22
21	41	22
21	344	22
21	382	22
21	116	22
21	66	22
21	373	22
21	544	22
21	467	22
21	165	22
21	214	22
21	456	22
21	562	22
21	362	22
21	550	22
21	386	22
21	110	22
21	205	22
21	33	22
21	519	22
21	15	22
21	301	22
21	328	22
22	203	23
22	499	23
22	158	23
22	234	23
22	409	23
22	504	23
22	71	23
22	316	23
22	251	23
22	227	23
22	178	23
22	415	23
22	46	23
22	402	23
22	360	23
22	429	23
22	329	23
22	438	23
22	152	23
22	389	23
22	550	23
22	458	23
22	437	23
22	78	23
22	198	23
22	520	23
22	541	23
22	555	23
22	413	23
23	241	90
23	74	90
23	123	90
23	276	90
23	399	90
23	159	90
23	331	90
23	281	90
23	136	90
23	546	90
23	295	90
23	25	90
23	397	90
23	502	90
23	402	90
23	224	90
23	85	90
23	84	90
23	368	90
23	386	90
23	437	90
23	144	90
23	520	90
23	202	90
23	98	90
23	97	90
23	59	90
23	259	90
23	253	90
23	345	90
24	217	91
24	378	91
24	459	91
24	123	91
24	142	91
24	553	91
24	385	91
24	354	91
24	40	91
24	225	91
24	411	91
24	357	91
24	83	91
24	145	91
24	13	91
24	554	91
24	481	91
24	133	91
24	73	91
24	425	91
24	185	91
24	347	91
24	392	91
24	137	91
24	166	91
24	301	91
24	259	91
24	531	91
24	405	91
25	219	92
25	377	92
25	150	92
25	91	92
25	394	92
25	331	92
25	302	92
25	295	92
25	397	92
25	557	92
25	18	92
25	375	92
25	277	92
25	524	92
25	226	92
25	434	92
25	357	92
25	81	92
25	231	92
25	556	92
25	12	92
25	550	92
25	539	92
25	420	92
25	314	92
25	392	92
25	454	92
25	301	92
26	232	93
26	324	93
26	480	93
26	92	93
26	79	93
26	287	93
26	255	93
26	330	93
26	260	93
26	344	93
26	414	93
26	227	93
26	547	93
26	5	93
26	96	93
26	561	93
26	546	93
26	280	93
26	226	93
26	521	93
26	14	93
26	103	93
26	197	93
26	155	93
26	189	93
26	128	93
26	440	93
26	274	93
27	407	94
27	509	94
27	378	94
27	102	94
27	70	94
27	51	94
27	349	94
27	530	94
27	524	94
27	54	94
27	252	94
27	550	94
27	353	94
27	458	94
27	11	94
27	470	94
27	110	94
27	67	94
27	118	94
27	77	94
27	72	94
27	342	94
27	156	94
27	445	94
28	203	95
28	480	95
28	71	95
28	549	95
28	134	95
28	102	95
28	223	95
28	320	95
28	18	95
28	182	95
28	319	95
28	310	95
28	58	95
28	376	95
28	197	95
28	211	95
28	334	95
28	348	95
28	110	95
28	87	95
28	33	95
28	453	95
28	555	95
28	517	95
28	230	95
28	259	95
28	95	95
28	493	95
29	262	96
29	324	96
29	426	96
29	215	96
29	255	96
29	216	96
29	432	96
29	181	96
29	94	96
29	48	96
29	178	96
29	320	96
29	516	96
29	170	96
29	297	96
29	360	96
29	83	96
29	389	96
29	554	96
29	430	96
29	420	96
29	28	96
29	128	96
29	98	96
29	293	96
29	162	96
29	341	96
30	232	97
30	466	97
30	526	97
30	383	97
30	423	97
30	553	97
30	372	97
30	514	97
30	496	97
30	46	97
30	143	97
30	4	97
30	129	97
30	288	97
30	353	97
30	352	97
30	548	97
30	386	97
30	187	97
30	22	97
30	169	97
30	75	97
30	87	97
30	254	97
30	200	97
30	29	97
30	293	97
30	396	97
31	158	98
31	494	98
31	283	98
31	61	98
31	88	98
31	414	98
31	7	98
31	96	98
31	295	98
31	346	98
31	482	98
31	145	98
31	240	98
31	352	98
31	278	98
31	470	98
31	472	98
31	67	98
31	62	98
31	90	98
31	60	98
31	15	98
31	135	98
31	541	98
31	2	98
31	138	98
32	92	99
32	287	99
32	466	99
32	382	99
32	367	99
32	66	99
32	223	99
32	136	99
32	290	99
32	532	99
32	471	99
32	351	99
32	100	99
32	240	99
32	362	99
32	380	99
32	556	99
32	132	99
32	458	99
32	551	99
32	42	99
32	155	99
32	465	99
32	497	99
32	501	99
32	274	99
32	341	99
33	398	100
33	537	100
33	535	100
33	321	100
33	367	100
33	134	100
33	381	100
33	7	100
33	406	100
33	452	100
33	397	100
33	455	100
33	139	100
33	224	100
33	152	100
33	132	100
33	461	100
33	542	100
33	352	100
33	75	100
33	118	100
33	420	100
33	30	100
33	146	100
33	108	100
34	262	101
34	109	101
34	122	101
34	494	101
34	325	101
34	283	101
34	414	101
34	367	101
34	35	101
34	561	101
34	320	101
34	80	101
34	415	101
34	358	101
34	46	101
34	530	101
34	360	101
34	357	101
34	363	101
34	192	101
34	348	101
34	144	101
34	34	101
34	198	101
34	204	101
34	171	101
34	210	101
35	489	102
35	215	102
35	50	102
35	344	102
35	540	102
35	442	102
35	89	102
35	139	102
35	524	102
35	177	102
35	170	102
35	428	102
35	126	102
35	282	102
35	252	102
35	132	102
35	180	102
35	189	102
35	60	102
35	343	102
35	38	102
35	128	102
35	401	102
35	454	102
35	304	102
35	417	102
35	172	102
35	491	102
36	6	103
36	74	103
36	459	103
36	370	103
36	432	103
36	94	103
36	116	103
36	423	103
36	338	103
36	320	103
36	65	103
36	546	103
36	70	103
36	358	103
36	191	103
36	257	103
36	393	103
36	4	103
36	132	103
36	348	103
36	195	103
36	128	103
36	204	103
36	273	103
36	2	103
36	408	103
37	474	104
37	475	104
37	217	104
37	494	104
37	426	104
37	283	104
37	330	104
37	462	104
37	80	104
37	374	104
37	271	104
37	527	104
37	530	104
37	482	104
37	411	104
37	310	104
37	103	104
37	487	104
37	43	104
37	430	104
37	248	104
37	189	104
37	2	104
37	448	104
37	498	104
38	504	105
38	196	105
38	432	105
38	549	105
38	290	105
38	397	105
38	279	105
38	429	105
38	81	105
38	291	105
38	525	105
38	492	105
38	552	105
38	376	105
38	554	105
38	515	105
38	9	105
38	506	105
38	192	105
38	42	105
38	425	105
38	1	105
38	168	105
38	172	105
38	436	105
38	274	105
38	405	105
39	262	106
39	219	106
39	510	106
39	50	106
39	154	106
39	196	106
39	443	106
39	256	106
39	318	106
39	375	106
39	333	106
39	291	106
39	145	106
39	13	106
39	12	106
39	197	106
39	11	106
39	133	106
39	472	106
39	28	106
39	307	106
39	185	106
39	369	106
39	207	106
39	2	106
39	98	106
39	440	106
39	408	106
40	57	107
40	510	107
40	426	107
40	394	107
40	484	107
40	44	107
40	148	107
40	127	107
40	443	107
40	102	107
40	336	107
40	161	107
40	332	107
40	18	107
40	63	107
40	441	107
40	21	107
40	83	107
40	14	107
40	388	107
40	353	107
40	43	107
40	317	107
40	67	107
40	201	107
40	77	107
40	204	107
40	111	107
41	249	108
41	284	108
41	475	108
41	377	108
41	147	108
41	409	108
41	196	108
41	61	108
41	65	108
41	170	108
41	319	108
41	225	108
41	416	108
41	126	108
41	282	108
41	132	108
41	183	108
41	269	108
41	125	108
41	34	108
41	254	108
41	347	108
41	26	108
41	401	108
41	304	108
41	76	108
41	137	108
41	408	108
42	292	109
42	88	109
42	432	109
42	134	109
42	116	109
42	507	109
42	257	109
42	182	109
42	482	109
42	434	109
42	83	109
42	69	109
42	533	109
42	132	109
42	542	109
42	303	109
42	458	109
42	62	109
42	272	109
42	90	109
42	246	109
42	412	109
42	293	109
43	407	110
43	6	110
43	217	110
43	148	110
43	260	110
43	382	110
43	335	110
43	355	110
43	336	110
43	423	110
43	302	110
43	544	110
43	375	110
43	214	110
43	530	110
43	481	110
43	487	110
43	317	110
43	348	110
43	155	110
43	205	110
43	327	110
43	153	110
43	560	110
43	369	110
43	445	110
43	518	110
43	108	110
44	57	111
44	378	111
44	150	111
44	311	111
44	549	111
44	462	111
44	102	111
44	383	111
44	320	111
44	406	111
44	312	111
44	51	111
44	500	111
44	513	111
44	143	111
44	439	111
44	183	111
44	197	111
44	243	111
44	352	111
44	43	111
44	334	111
44	419	111
44	308	111
44	82	111
44	246	111
44	167	111
44	340	111
45	469	112
45	480	112
45	94	112
45	113	112
45	142	112
45	399	112
45	507	112
45	387	112
45	372	112
45	374	112
45	226	112
45	297	112
45	31	112
45	422	112
45	32	112
45	180	112
45	42	112
45	400	112
45	278	112
45	431	112
45	228	112
45	501	112
45	498	112
45	97	112
45	445	112
45	413	112
45	405	112
46	50	113
46	193	113
46	91	113
46	462	113
46	418	113
46	116	113
46	423	113
46	19	113
46	25	113
46	503	113
46	496	113
46	177	113
46	500	113
46	145	113
46	69	113
46	130	113
46	103	113
46	551	113
46	55	113
46	326	113
46	62	113
46	476	113
46	195	113
46	166	113
46	97	113
46	559	113
46	253	113
47	109	114
47	509	114
47	469	114
47	292	114
47	414	114
47	367	114
47	250	114
47	373	114
47	452	114
47	397	114
47	441	114
47	264	114
47	376	114
47	183	114
47	103	114
47	352	114
47	386	114
47	151	114
47	160	114
47	470	114
47	560	114
47	347	114
47	522	114
47	202	114
47	417	114
47	52	114
47	328	114
48	6	115
48	193	115
48	292	115
48	20	115
48	399	115
48	106	115
48	281	115
48	415	115
48	374	115
48	529	115
48	214	115
48	139	115
48	500	115
48	49	115
48	237	115
48	352	115
48	55	115
48	386	115
48	404	115
48	160	115
48	323	115
48	460	115
48	90	115
48	307	115
48	392	115
48	105	115
48	95	115
48	328	115
49	262	116
49	446	116
49	480	116
49	154	116
49	94	116
49	276	116
49	235	116
49	423	116
49	320	116
49	10	116
49	18	116
49	516	116
49	297	116
49	126	116
49	533	116
49	386	116
49	78	116
49	327	116
49	204	116
49	207	116
49	98	116
49	64	116
49	301	116
49	405	116
50	150	117
50	311	117
50	154	117
50	270	117
50	268	117
50	127	117
50	24	117
50	406	117
50	257	117
50	56	117
50	468	117
50	483	117
50	194	117
50	69	117
50	303	117
50	42	117
50	205	117
50	222	117
50	307	117
50	314	117
50	519	117
50	511	117
50	1	117
50	298	117
50	207	117
50	491	117
50	141	117
50	341	117
51	477	118
51	407	118
51	217	118
51	325	118
51	394	118
51	484	118
51	104	118
51	505	118
51	335	118
51	251	118
51	159	118
51	290	118
51	415	118
51	467	118
51	165	118
51	220	118
51	496	118
51	402	118
51	416	118
51	545	118
51	551	118
51	463	118
51	176	118
51	347	118
51	465	118
51	340	118
52	6	119
52	426	119
52	74	119
52	255	119
52	330	119
52	196	119
52	188	119
52	104	119
52	218	119
52	45	119
52	113	119
52	547	119
52	374	119
52	502	119
52	220	119
52	513	119
52	54	119
52	487	119
52	205	119
52	78	119
52	564	119
52	198	119
52	190	119
52	119	119
52	137	119
52	448	119
52	97	119
52	108	119
52	95	119
53	398	120
53	148	120
53	344	120
53	251	120
53	462	120
53	213	120
53	338	120
53	178	120
53	557	120
53	279	120
53	351	120
53	339	120
53	523	120
53	54	120
53	416	120
53	197	120
53	121	120
53	22	120
53	144	120
53	198	120
53	195	120
53	560	120
53	343	120
53	304	120
53	342	120
53	274	120
53	210	120
53	141	120
53	493	120
54	241	121
54	260	121
54	113	121
54	558	121
54	557	121
54	206	121
54	89	121
54	468	121
54	536	121
54	4	121
54	461	121
54	363	121
54	539	121
54	551	121
54	192	121
54	430	121
54	187	121
54	400	121
54	300	121
54	151	121
54	75	121
54	110	121
54	564	121
54	254	121
54	298	121
54	436	121
54	39	121
55	234	122
55	227	122
55	418	122
55	294	122
55	7	122
55	289	122
55	532	122
55	70	122
55	452	122
55	456	122
55	271	122
55	468	122
55	513	122
55	194	122
55	439	122
55	533	122
55	68	122
55	32	122
55	322	122
55	101	122
55	548	122
55	187	122
55	400	122
55	125	122
55	245	122
55	520	122
55	153	122
55	244	122
55	76	122
55	450	122
56	509	123
56	475	123
56	92	123
56	287	123
56	44	123
56	466	123
56	102	123
56	547	123
56	399	123
56	235	123
56	136	123
56	452	123
56	165	123
56	516	123
56	468	123
56	351	123
56	126	123
56	556	123
56	84	123
56	121	123
56	261	123
56	447	123
56	97	123
56	274	123
56	95	123
56	112	123
57	239	124
57	407	124
57	61	124
57	356	124
57	251	124
57	127	124
57	464	124
57	159	124
57	540	124
57	46	124
57	182	124
57	194	124
57	291	124
57	53	124
57	143	124
57	525	124
57	410	124
57	183	124
57	476	124
57	369	124
57	517	124
57	27	124
57	64	124
57	436	124
57	340	124
58	239	125
58	426	125
58	446	125
58	148	125
58	344	125
58	435	125
58	94	125
58	456	125
58	279	125
58	457	125
58	199	125
58	85	125
58	131	125
58	410	125
58	424	125
58	130	125
58	486	125
58	125	125
58	472	125
58	90	125
58	30	125
58	135	125
58	64	125
58	23	125
58	39	125
58	341	125
58	340	125
59	398	126
59	233	126
59	35	126
59	553	126
59	358	126
59	375	126
59	562	126
59	457	126
59	40	126
59	310	126
59	199	126
59	58	126
59	363	126
59	192	126
59	334	126
59	42	126
59	261	126
59	128	126
59	286	126
59	478	126
59	76	126
59	52	126
59	448	126
59	156	126
59	491	126
59	413	126
59	328	126
60	239	127
60	377	127
60	285	127
60	414	127
60	367	127
60	65	127
60	256	127
60	529	127
60	375	127
60	527	127
60	182	127
60	40	127
60	523	127
60	416	127
60	533	127
60	129	127
60	288	127
60	197	127
60	458	127
60	539	127
60	151	127
60	433	127
60	307	127
60	342	127
60	171	127
60	396	127
60	164	127
61	91	128
61	449	128
61	102	128
61	106	128
61	35	128
61	235	128
61	120	128
61	532	128
61	374	128
61	557	128
61	471	128
61	524	128
61	247	128
61	523	128
61	152	128
61	361	128
61	103	128
61	458	128
61	151	128
61	16	128
61	78	128
61	420	128
61	433	128
61	15	128
61	244	128
61	253	128
62	203	129
62	109	129
62	234	129
62	394	129
62	365	129
62	148	129
62	268	129
62	159	129
62	558	129
62	320	129
62	384	129
62	373	129
62	117	129
62	346	129
62	49	129
62	552	129
62	32	129
62	43	129
62	317	129
62	444	129
62	520	129
62	534	129
62	463	129
62	445	129
62	427	129
63	57	130
63	150	130
63	446	130
63	459	130
63	462	130
63	507	130
63	338	130
63	434	130
63	513	130
63	145	130
63	362	130
63	14	130
63	422	130
63	539	130
63	42	130
63	348	130
63	169	130
63	151	130
63	419	130
63	254	130
63	153	130
63	314	130
63	30	130
63	517	130
63	171	130
63	364	130
63	259	130
64	6	131
64	184	131
64	510	131
64	50	131
64	292	131
64	449	131
64	37	131
64	553	131
64	24	131
64	289	131
64	65	131
64	295	131
64	63	131
64	271	131
64	455	131
64	513	131
64	194	131
64	291	131
64	4	131
64	410	131
64	103	131
64	303	131
64	323	131
64	246	131
64	119	131
64	267	131
64	541	131
64	111	131
64	408	131
65	249	132
65	203	132
65	184	132
65	270	132
65	432	132
65	316	132
65	526	132
65	142	132
65	546	132
65	10	132
65	346	132
65	115	132
65	319	132
65	434	132
65	429	132
65	83	132
65	416	132
65	376	132
65	515	132
65	313	132
65	472	132
65	261	132
65	90	132
65	195	132
65	26	132
65	541	132
65	229	132
65	39	132
65	340	132
66	262	133
66	292	133
66	382	133
66	289	133
66	395	133
66	290	133
66	318	133
66	63	133
66	543	133
66	391	133
66	89	133
66	220	133
66	457	133
66	402	133
66	482	133
66	107	133
66	306	133
66	404	133
66	34	133
66	508	133
66	245	133
66	327	133
66	519	133
66	555	133
66	98	133
66	293	133
67	181	134
67	335	134
67	37	134
67	124	134
67	48	134
67	19	134
67	10	134
67	18	134
67	379	134
67	471	134
67	536	134
67	310	134
67	53	134
67	388	134
67	131	134
67	538	134
67	453	134
67	17	134
67	369	134
67	440	134
67	445	134
67	436	134
67	23	134
67	531	134
67	340	134
68	446	135
68	71	135
68	299	135
68	432	135
68	505	135
68	464	135
68	116	135
68	381	135
68	406	135
68	19	135
68	70	135
68	441	135
68	46	135
68	310	135
68	552	135
68	132	135
68	93	135
68	470	135
68	87	135
68	460	135
68	82	135
68	246	135
68	347	135
68	447	135
68	108	135
68	186	135
69	432	136
69	382	136
69	505	136
69	315	136
69	381	136
69	338	136
69	395	136
69	65	136
69	290	136
69	51	136
69	339	136
69	357	136
69	53	136
69	525	136
69	389	136
69	492	136
69	554	136
69	515	136
69	404	136
69	133	136
69	189	136
69	62	136
69	307	136
69	314	136
69	119	136
69	454	136
69	172	136
69	448	136
69	23	136
70	475	137
70	350	137
70	148	137
70	181	137
70	335	137
70	106	137
70	395	137
70	136	137
70	397	137
70	175	137
70	354	137
70	114	137
70	471	137
70	225	137
70	282	137
70	424	137
70	487	137
70	16	137
70	278	137
70	75	137
70	323	137
70	343	137
70	168	137
70	26	137
70	522	137
70	304	137
70	76	137
70	105	137
71	174	138
71	71	138
71	287	138
71	227	138
71	113	138
71	423	138
71	161	138
71	256	138
71	467	138
71	10	138
71	562	138
71	455	138
71	468	138
71	163	138
71	310	138
71	485	138
71	126	138
71	380	138
71	252	138
71	129	138
71	288	138
71	208	138
71	265	138
71	501	138
71	2	138
71	98	138
71	498	138
71	59	138
71	371	138
72	215	139
72	469	139
72	446	139
72	255	139
72	236	139
72	148	139
72	549	139
72	418	139
72	134	139
72	443	139
72	124	139
72	358	139
72	349	139
72	177	139
72	319	139
72	434	139
72	360	139
72	152	139
72	12	139
72	32	139
72	237	139
72	551	139
72	548	139
72	160	139
72	431	139
72	33	139
72	157	139
72	450	139
72	108	139
73	232	140
73	475	140
73	365	140
73	255	140
73	251	140
73	338	140
73	289	140
73	120	140
73	372	140
73	191	140
73	63	140
73	455	140
73	264	140
73	277	140
73	170	140
73	429	140
73	126	140
73	306	140
73	180	140
73	187	140
73	67	140
73	245	140
73	198	140
73	463	140
73	168	140
73	263	140
73	293	140
73	559	140
74	57	141
74	477	141
74	469	141
74	398	141
74	91	141
74	92	141
74	292	141
74	414	141
74	302	141
74	51	141
74	562	141
74	238	141
74	177	141
74	482	141
74	523	141
74	53	141
74	199	141
74	545	141
74	488	141
74	353	141
74	386	141
74	472	141
74	420	141
74	176	141
74	77	141
74	168	141
75	499	142
75	215	142
75	233	142
75	218	142
75	370	142
75	216	142
75	20	142
75	275	142
75	336	142
75	7	142
75	178	142
75	561	142
75	540	142
75	395	142
75	373	142
75	333	142
75	220	142
75	496	142
75	468	142
75	524	142
75	99	142
75	461	142
75	155	142
75	82	142
75	286	142
75	369	142
76	232	143
76	219	143
76	209	143
76	469	143
76	91	143
76	233	143
76	505	143
76	116	143
76	507	143
76	540	143
76	21	143
76	264	143
76	247	143
76	361	143
76	58	143
76	424	143
76	130	143
76	103	143
76	180	143
76	93	143
76	470	143
76	476	143
76	254	143
76	259	143
76	408	143
76	328	143
77	209	144
77	193	144
77	469	144
77	88	144
77	218	144
77	270	144
77	36	144
77	80	144
77	473	144
77	279	144
77	277	144
77	524	144
77	49	144
77	305	144
77	542	144
77	192	144
77	269	144
77	300	144
77	278	144
77	308	144
77	60	144
77	29	144
77	38	144
77	448	144
77	412	144
77	440	144
77	221	144
77	210	144
77	405	144
78	283	145
78	236	145
78	268	145
78	275	145
78	173	145
78	35	145
78	563	145
78	387	145
78	80	145
78	456	145
78	527	145
78	114	145
78	339	145
78	528	145
78	411	145
78	428	145
78	291	145
78	243	145
78	334	145
78	121	145
78	470	145
78	323	145
78	228	145
78	298	145
78	541	145
78	253	145
79	311	146
79	74	146
79	283	146
79	255	146
79	526	146
79	5	146
79	312	146
79	19	146
79	516	146
79	527	146
79	354	146
79	182	146
79	100	146
79	339	146
79	360	146
79	269	146
79	121	146
79	34	146
79	78	146
79	419	146
79	560	146
79	29	146
79	298	146
79	135	146
79	417	146
79	517	146
79	413	146
80	403	147
80	196	147
80	449	147
80	344	147
80	505	147
80	86	147
80	124	147
80	547	147
80	399	147
80	213	147
80	178	147
80	544	147
80	349	147
80	455	147
80	226	147
80	224	147
80	416	147
80	14	147
80	388	147
80	130	147
80	32	147
80	307	147
80	29	147
80	30	147
80	17	147
80	52	147
80	440	147
80	97	147
80	445	147
80	427	147
81	6	148
81	284	148
81	469	148
81	79	148
81	161	148
81	212	148
81	546	148
81	373	148
81	452	148
81	457	148
81	277	148
81	163	148
81	329	148
81	69	148
81	49	148
81	58	148
81	389	148
81	12	148
81	550	148
81	539	148
81	75	148
81	420	148
81	245	148
81	327	148
81	555	148
81	52	148
81	448	148
81	64	148
82	407	149
82	284	149
82	350	149
82	484	149
82	255	149
82	537	149
82	299	149
82	356	149
82	344	149
82	124	149
82	5	149
82	512	149
82	563	149
82	10	149
82	18	149
82	206	149
82	516	149
82	51	149
82	349	149
82	247	149
82	322	149
82	103	149
82	16	149
82	11	149
82	93	149
82	476	149
82	511	149
82	450	149
82	273	149
82	52	149
82	64	149
83	116	150
83	235	150
83	563	150
83	250	150
83	384	150
83	385	150
83	25	150
83	191	150
83	117	150
83	393	150
83	279	150
83	107	150
83	410	150
83	422	150
83	183	150
83	101	150
83	550	150
83	169	150
83	151	150
83	16	150
83	93	150
83	67	150
83	314	150
83	185	150
83	369	150
83	171	150
83	23	150
84	378	151
84	50	151
84	484	151
84	459	151
84	316	151
84	41	151
84	20	151
84	113	151
84	464	151
84	275	151
84	281	151
84	563	151
84	250	151
84	223	151
84	312	151
84	70	151
84	441	151
84	455	151
84	145	151
84	85	151
84	13	151
84	386	151
84	248	151
84	433	151
84	17	151
84	501	151
84	491	151
85	6	152
85	494	152
85	154	152
85	321	152
85	227	152
85	113	152
85	96	152
85	24	152
85	384	152
85	385	152
85	473	152
85	503	152
85	402	152
85	513	152
85	485	152
85	481	152
85	192	152
85	300	152
85	266	152
85	222	152
85	244	152
85	273	152
85	111	152
85	518	152
86	350	153
86	311	153
86	504	153
86	79	153
86	537	153
86	561	153
86	406	153
86	175	153
86	100	153
86	500	153
86	434	153
86	145	153
86	416	153
86	85	153
86	13	153
86	550	153
86	208	153
86	487	153
86	386	153
86	110	153
86	222	153
86	433	153
86	298	153
86	138	153
86	328	153
87	407	154
87	403	154
87	325	154
87	484	154
87	79	154
87	537	154
87	382	154
