10	40
10	329
10	85
10	129
10	288
10	400
10	155
10	245
10	453
10	478
10	135
10	396
10	164
11	232
11	219
11	477
11	50
11	292
11	218
11	547
11	336
11	5
11	66
11	540
11	558
11	25
11	165
11	63
11	441
11	495
11	434
11	545
11	389
11	556
11	237
11	348
11	538
11	82
11	463
11	166
11	141
12	242
12	104
12	45
12	366
12	549
12	173
12	512
12	423
12	161
12	149
12	25
12	191
12	471
12	339
12	421
12	545
12	361
12	525
12	533
12	252
12	376
12	121
12	348
12	176
12	15
12	286
12	450
12	293
13	174
13	234
13	217
13	242
13	435
13	275
13	106
13	423
13	540
13	395
13	385
13	529
13	562
13	471
13	351
13	388
13	84
13	550
13	28
13	327
13	97
13	518
13	259
13	39
13	345
14	109
14	158
14	234
14	299
14	276
14	66
14	250
14	395
14	372
14	256
14	379
14	114
14	402
14	99
14	461
14	129
14	288
14	539
14	430
14	34
14	433
14	314
14	185
14	401
14	342
14	396
14	493
15	184
15	350
15	122
15	378
15	330
15	216
15	337
15	227
15	123
15	173
15	512
15	36
15	385
15	529
15	349
15	175
15	54
15	12
15	68
15	551
15	433
15	453
15	38
15	157
15	465
15	450
15	518
15	141
16	215
16	285
16	330
16	292
16	449
16	41
16	399
16	415
16	10
16	271
16	238
16	360
16	416
16	515
16	211
16	269
16	75
16	470
16	28
16	60
16	26
16	273
16	98
16	59
16	23
16	345
17	122
17	398
17	79
17	268
17	435
17	35
17	384
17	442
17	373
17	295
17	280
17	56
17	349
17	175
17	99
17	69
17	152
17	386
17	87
17	118
17	511
17	38
17	105
17	171
17	445
17	95
17	340
18	249
18	242
18	71
18	218
18	227
18	507
18	36
18	529
18	503
18	279
18	530
18	545
18	542
18	348
18	278
18	472
18	82
18	176
18	511
18	128
18	447
18	39
18	531
19	403
19	217
19	398
19	409
19	480
19	382
19	443
19	399
19	66
19	281
19	415
19	18
19	206
19	434
19	83
19	521
19	49
19	542
19	179
19	386
19	195
19	153
19	304
19	371
19	413
19	328
20	284
20	509
20	217
20	91
20	233
20	236
20	260
20	366
20	127
20	159
20	563
20	206
20	214
20	451
20	277
20	434
20	194
20	163
20	521
20	101
20	119
20	228
20	347
20	72
20	230
20	274
21	209
21	504
21	233
21	79
21	292
21	61
21	459
21	41
21	344
21	382
21	116
21	66
21	373
21	544
21	467
21	165
21	214
21	456
21	562
21	362
21	550
21	386
21	110
21	205
21	33
21	519
21	15
21	301
21	328
22	203
22	499
22	158
22	234
22	409
22	504
22	71
22	316
22	251
22	227
22	178
22	415
22	46
22	402
22	360
22	429
22	329
22	438
22	152
22	389
22	550
22	458
22	437
22	78
22	198
22	520
22	541
22	555
22	413
23	241
23	74
23	123
23	276
23	399
23	159
23	331
23	281
23	136
23	546
23	295
23	25
23	397
23	502
23	402
23	224
23	85
23	84
23	368
23	386
23	437
23	144
23	520
23	202
23	98
23	97
23	59
23	259
23	253
23	345
24	217
24	378
24	459
24	123
24	142
24	553
24	385
24	354
24	40
24	225
24	411
24	357
24	83
24	145
24	13
24	554
24	481
24	133
24	73
24	425
24	185
24	347
24	392
24	137
24	166
24	301
24	259
24	531
24	405
25	219
25	377
25	150
25	91
25	394
25	331
25	302
25	295
25	397
25	557
25	18
25	375
25	277
25	524
25	226
25	434
25	357
25	81
25	231
25	556
25	12
25	550
25	539
25	420
25	314
25	392
25	454
25	301
26	232
26	324
26	480
26	92
26	79
26	287
26	255
26	330
26	260
26	344
26	414
26	227
26	547
26	5
26	96
26	561
26	546
26	280
26	226
26	521
26	14
26	103
26	197
26	155
26	189
26	128
26	440
26	274
27	407
27	509
27	378
27	102
27	70
27	51
27	349
27	530
27	524
27	54
27	252
27	550
27	353
27	458
27	11
27	470
27	110
27	67
27	118
27	77
27	72
27	342
27	156
27	445
28	203
28	480
28	71
28	549
28	134
28	102
28	223
28	320
28	18
28	182
28	319
28	310
28	58
28	376
28	197
28	211
28	334
28	348
28	110
28	87
28	33
28	453
28	555
28	517
28	230
28	259
28	95
28	493
29	262
29	324
29	426
29	215
29	255
29	216
29	432
29	181
29	94
29	48
29	178
29	320
29	516
29	170
29	297
29	360
29	83
29	389
29	554
29	430
29	420
29	28
29	128
29	98
29	293
29	162
29	341
30	232
30	466
30	526
30	383
30	423
30	553
30	372
30	514
30	496
30	46
30	143
30	4
30	129
30	288
30	353
30	352
30	548
30	386
30	187
30	22
30	169
30	75
30	87
30	254
30	200
30	29
30	293
30	396
31	158
31	494
31	283
31	61
31	88
31	414
31	7
31	96
31	295
31	346
31	482
31	145
31	240
31	352
31	278
31	470
31	472
31	67
31	62
31	90
31	60
31	15
31	135
31	541
31	2
31	138
32	92
32	287
32	466
32	382
32	367
32	66
32	223
32	136
32	290
32	532
32	471
32	351
32	100
32	240
32	362
32	380
32	556
32	132
32	458
32	551
32	42
32	155
32	465
32	497
32	501
32	274
32	341
33	398
33	537
33	535
33	321
33	367
33	134
33	381
33	7
33	406
33	452
33	397
33	455
33	139
33	224
33	152
33	132
33	461
33	542
33	352
33	75
33	118
33	420
33	30
33	146
33	108
34	262
34	109
34	122
34	494
34	325
34	283
34	414
34	367
34	35
34	561
34	320
34	80
34	415
34	358
34	46
34	530
34	360
34	357
34	363
34	192
34	348
34	144
34	34
34	198
34	204
34	171
34	210
35	489
35	215
35	50
35	344
35	540
35	442
35	89
35	139
35	524
35	177
35	170
35	428
35	126
35	282
35	252
35	132
35	180
35	189
35	60
35	343
35	38
35	128
35	401
35	454
35	304
35	417
35	172
35	491
36	6
36	74
36	459
36	370
36	432
36	94
36	116
36	423
36	338
36	320
36	65
36	546
36	70
36	358
36	191
36	257
36	393
36	4
36	132
36	348
36	195
36	128
36	204
36	273
36	2
36	408
37	474
37	475
37	217
37	494
37	426
37	283
37	330
37	462
37	80
37	374
37	271
37	527
37	530
37	482
37	411
37	310
37	103
37	487
37	43
37	430
37	248
37	189
37	2
37	448
37	498
38	504
38	196
38	432
38	549
38	290
38	397
38	279
38	429
38	81
38	291
38	525
38	492
38	552
38	376
38	554
38	515
38	9
38	506
38	192
38	42
38	425
38	1
38	168
38	172
38	436
38	274
38	405
39	262
39	219
39	510
39	50
39	154
39	196
39	443
39	256
39	318
39	375
39	333
39	291
39	145
39	13
39	12
39	197
39	11
39	133
39	472
39	28
39	307
39	185
39	369
39	207
39	2
39	98
39	440
39	408
40	57
40	510
40	426
40	394
40	484
40	44
40	148
40	127
40	443
40	102
40	336
40	161
40	332
40	18
40	63
40	441
40	21
40	83
40	14
40	388
40	353
40	43
40	317
40	67
40	201
40	77
40	204
40	111
41	249
41	284
41	475
41	377
41	147
41	409
41	196
41	61
41	65
41	170
41	319
41	225
41	416
41	126
41	282
41	132
41	183
41	269
41	125
41	34
41	254
41	347
41	26
41	401
41	304
41	76
41	137
41	408
42	292
42	88
42	432
42	134
42	116
42	507
42	257
42	182
42	482
42	434
42	83
42	69
42	533
42	132
42	542
42	303
42	458
42	62
42	272
42	90
42	246
42	412
42	293
43	407
43	6
43	217
43	148
43	260
43	382
43	335
43	355
43	336
43	423
43	302
43	544
43	375
43	214
43	530
43	481
43	487
43	317
43	348
43	155
43	205
43	327
43	153
43	560
43	369
43	445
43	518
43	108
44	57
44	378
44	150
44	311
44	549
44	462
44	102
44	383
44	320
44	406
44	312
44	51
44	500
44	513
44	143
44	439
44	183
44	197
44	243
44	352
44	43
44	334
44	419
44	308
44	82
44	246
44	167
44	340
45	469
45	480
45	94
45	113
45	142
45	399
45	507
45	387
45	372
45	374
45	226
45	297
45	31
45	422
45	32
45	180
45	42
45	400
45	278
45	431
45	228
45	501
45	498
45	97
45	445
45	413
45	405
46	50
46	193
46	91
46	462
46	418
46	116
46	423
46	19
46	25
46	503
46	496
46	177
46	500
46	145
46	69
46	130
46	103
46	551
46	55
46	326
46	62
46	476
46	195
46	166
46	97
46	559
46	253
47	109
47	509
47	469
47	292
47	414
47	367
47	250
47	373
47	452
47	397
47	441
47	264
47	376
47	183
47	103
47	352
47	386
47	151
47	160
47	470
47	560
47	347
47	522
47	202
47	417
47	52
47	328
48	6
48	193
48	292
48	20
48	399
48	106
48	281
48	415
48	374
48	529
48	214
48	139
48	500
48	49
48	237
48	352
48	55
48	386
48	404
48	160
48	323
48	460
48	90
48	307
48	392
48	105
48	95
48	328
49	262
49	446
49	480
49	154
49	94
49	276
49	235
49	423
49	320
49	10
49	18
49	516
49	297
49	126
49	533
49	386
49	78
49	327
49	204
49	207
49	98
49	64
49	301
49	405
50	150
50	311
50	154
50	270
50	268
50	127
50	24
50	406
50	257
50	56
50	468
50	483
50	194
50	69
50	303
50	42
50	205
50	222
50	307
50	314
50	519
50	511
50	1
50	298
50	207
50	491
50	141
50	341
51	477
51	407
51	217
51	325
51	394
51	484
51	104
51	505
51	335
51	251
51	159
51	290
51	415
51	467
51	165
51	220
51	496
51	402
51	416
51	545
51	551
51	463
51	176
51	347
51	465
51	340
52	6
52	426
52	74
52	255
52	330
52	196
52	188
52	104
52	218
52	45
52	113
52	547
52	374
52	502
52	220
52	513
52	54
52	487
52	205
52	78
52	564
52	198
52	190
52	119
52	137
52	448
52	97
52	108
52	95
53	398
53	148
53	344
53	251
53	462
53	213
53	338
53	178
53	557
53	279
53	351
53	339
53	523
53	54
53	416
53	197
53	121
53	22
53	144
53	198
53	195
53	560
53	343
53	304
53	342
53	274
53	210
53	141
53	493
54	241
54	260
54	113
54	558
54	557
54	206
54	89
54	468
54	536
54	4
54	461
54	363
54	539
54	551
54	192
54	430
54	187
54	400
54	300
54	151
54	75
54	110
54	564
54	254
54	298
54	436
54	39
55	234
55	227
55	418
55	294
55	7
55	289
55	532
55	70
55	452
55	456
55	271
55	468
55	513
55	194
55	439
55	533
55	68
55	32
55	322
55	101
55	548
55	187
55	400
55	125
55	245
55	520
55	153
55	244
55	76
55	450
56	509
56	475
56	92
56	287
56	44
56	466
56	102
56	547
56	399
56	235
56	136
56	452
56	165
56	516
56	468
56	351
56	126
56	556
56	84
56	121
56	261
56	447
56	97
56	274
56	95
56	112
57	239
57	407
57	61
57	356
57	251
57	127
57	464
57	159
57	540
57	46
57	182
57	194
57	291
57	53
57	143
57	525
57	410
57	183
57	476
57	369
57	517
57	27
57	64
57	436
57	340
58	239
58	426
58	446
58	148
58	344
58	435
58	94
58	456
58	279
58	457
58	199
58	85
58	131
58	410
58	424
58	130
58	486
58	125
58	472
58	90
58	30
58	135
58	64
58	23
58	39
58	341
58	340
59	398
59	233
59	35
59	553
59	358
59	375
59	562
59	457
59	40
59	310
59	199
59	58
59	363
59	192
59	334
59	42
59	261
59	128
59	286
59	478
59	76
59	52
59	448
59	156
59	491
59	413
59	328
60	239
60	377
60	285
60	414
60	367
60	65
60	256
60	529
60	375
60	527
60	182
60	40
60	523
60	416
60	533
60	129
60	288
60	197
60	458
60	539
60	151
60	433
60	307
60	342
60	171
60	396
60	164
61	91
61	449
61	102
61	106
61	35
61	235
61	120
61	532
61	374
61	557
61	471
61	524
61	247
61	523
61	152
61	361
61	103
61	458
61	151
61	16
61	78
61	420
61	433
61	15
61	244
61	253
62	203
62	109
62	234
62	394
62	365
62	148
62	268
62	159
62	558
62	320
62	384
62	373
62	117
62	346
62	49
62	552
62	32
62	43
62	317
62	444
62	520
62	534
62	463
62	445
62	427
63	57
63	150
63	446
63	459
63	462
63	507
63	338
63	434
63	513
63	145
63	362
63	14
63	422
63	539
63	42
63	348
63	169
63	151
63	419
63	254
63	153
63	314
63	30
63	517
63	171
63	364
63	259
64	6
64	184
64	510
64	50
64	292
64	449
64	37
64	553
64	24
64	289
64	65
64	295
64	63
64	271
64	455
64	513
64	194
64	291
64	4
64	410
64	103
64	303
64	323
64	246
64	119
64	267
64	541
64	111
64	408
65	249
65	203
65	184
65	270
65	432
65	316
65	526
65	142
65	546
65	10
65	346
65	115
65	319
65	434
65	429
65	83
65	416
65	376
65	515
65	313
65	472
65	261
65	90
65	195
65	26
65	541
65	229
65	39
65	340
66	262
66	292
66	382
66	289
66	395
66	290
66	318
66	63
66	543
66	391
66	89
66	220
66	457
66	402
66	482
66	107
66	306
66	404
66	34
66	508
66	245
66	327
66	519
66	555
66	98
66	293
67	181
67	335
67	37
67	124
67	48
67	19
67	10
67	18
67	379
67	471
67	536
67	310
67	53
67	388
67	131
67	538
67	453
67	17
67	369
67	440
67	445
67	436
67	23
67	531
67	340
68	446
68	71
68	299
68	432
68	505
68	464
68	116
68	381
68	406
68	19
68	70
68	441
68	46
68	310
68	552
68	132
68	93
68	470
68	87
68	460
68	82
68	246
68	347
68	447
68	108
68	186
69	432
69	382
69	505
69	315
69	381
69	338
69	395
69	65
69	290
69	51
69	339
69	357
69	53
69	525
69	389
69	492
69	554
69	515
69	404
69	133
69	189
69	62
69	307
69	314
69	119
69	454
69	172
69	448
69	23
70	475
70	350
70	148
70	181
70	335
70	106
70	395
70	136
70	397
70	175
70	354
70	114
70	471
70	225
70	282
70	424
70	487
70	16
70	278
70	75
70	323
70	343
70	168
70	26
70	522
70	304
70	76
70	105
71	174
71	71
71	287
71	227
71	113
71	423
71	161
71	256
71	467
71	10
71	562
71	455
71	468
71	163
71	310
71	485
71	126
71	380
71	252
71	129
71	288
71	208
71	265
71	501
71	2
71	98
71	498
71	59
71	371
72	215
72	469
72	446
72	255
72	236
72	148
72	549
72	418
72	134
72	443
72	124
72	358
72	349
72	177
72	319
72	434
72	360
72	152
72	12
72	32
72	237
72	551
72	548
72	160
72	431
72	33
72	157
72	450
72	108
73	232
73	475
73	365
73	255
73	251
73	338
73	289
73	120
73	372
73	191
73	63
73	455
73	264
73	277
73	170
73	429
73	126
73	306
73	180
73	187
73	67
73	245
73	198
73	463
73	168
73	263
73	293
73	559
74	57
74	477
74	469
74	398
74	91
74	92
74	292
74	414
74	302
74	51
74	562
74	238
74	177
74	482
74	523
74	53
74	199
74	545
74	488
74	353
74	386
74	472
74	420
74	176
74	77
74	168
75	499
75	215
75	233
75	218
75	370
75	216
75	20
75	275
75	336
75	7
75	178
75	561
75	540
75	395
75	373
75	333
75	220
75	496
75	468
75	524
75	99
75	461
75	155
75	82
75	286
75	369
76	232
76	219
76	209
76	469
76	91
76	233
76	505
76	116
76	507
76	540
76	21
76	264
76	247
76	361
76	58
76	424
76	130
76	103
76	180
76	93
76	470
76	476
76	254
76	259
76	408
76	328
77	209
77	193
77	469
77	88
77	218
77	270
77	36
77	80
77	473
77	279
77	277
77	524
77	49
77	305
77	542
77	192
77	269
77	300
77	278
77	308
77	60
77	29
77	38
77	448
77	412
77	440
77	221
77	210
77	405
78	283
78	236
78	268
78	275
78	173
78	35
78	563
78	387
78	80
78	456
78	527
78	114
78	339
78	528
78	411
78	428
78	291
78	243
78	334
78	121
78	470
78	323
78	228
78	298
78	541
78	253
79	311
79	74
79	283
79	255
79	526
79	5
79	312
79	19
79	516
79	527
79	354
79	182
79	100
79	339
79	360
79	269
79	121
79	34
79	78
79	419
79	560
79	29
79	298
79	135
79	417
79	517
79	413
80	403
80	196
80	449
80	344
80	505
80	86
80	124
80	547
80	399
80	213
80	178
80	544
80	349
80	455
80	226
80	224
80	416
80	14
80	388
80	130
80	32
80	307
80	29
80	30
80	17
80	52
80	440
80	97
80	445
80	427
81	6
81	284
81	469
81	79
81	161
81	212
81	546
81	373
81	452
81	457
81	277
81	163
81	329
81	69
81	49
81	58
81	389
81	12
81	550
81	539
81	75
81	420
81	245
81	327
81	555
81	52
81	448
81	64
82	407
82	284
82	350
82	484
82	255
82	537
82	299
82	356
82	344
82	124
82	5
82	512
82	563
82	10
82	18
82	206
82	516
82	51
82	349
82	247
82	322
82	103
82	16
82	11
82	93
82	476
82	511
82	450
82	273
82	52
82	64
83	116
83	235
83	563
83	250
83	384
83	385
83	25
83	191
83	117
83	393
83	279
83	107
83	410
83	422
83	183
83	101
83	550
83	169
83	151
83	16
83	93
83	67
83	314
83	185
83	369
83	171
83	23
84	378
84	50
84	484
84	459
84	316
84	41
84	20
84	113
84	464
84	275
84	281
84	563
84	250
84	223
84	312
84	70
84	441
84	455
84	145
84	85
84	13
84	386
84	248
84	433
84	17
84	501
84	491
85	6
85	494
85	154
85	321
85	227
85	113
85	96
85	24
85	384
85	385
85	473
85	503
85	402
85	513
85	485
85	481
85	192
85	300
85	266
85	222
85	244
85	273
85	111
85	518
86	350
86	311
86	504
86	79
86	537
86	561
86	406
86	175
86	100
86	500
86	434
86	145
86	416
86	85
86	13
86	550
86	208
86	487
86	386
86	110
86	222
86	433
86	298
86	138
86	328
87	407
87	403
87	325
87	484
87	79
87	537
87	382
87	505
87	335
87	561
87	544
87	257
87	354
87	100
87	528
87	429
87	428
87	388
87	16
87	78
87	460
87	33
87	26
87	298
87	555
87	412
87	518
87	559
87	413
88	477
88	350
88	236
88	490
88	526
88	123
88	558
88	312
88	290
88	165
88	562
88	46
88	238
88	247
88	81
88	421
88	291
88	545
88	58
88	556
88	422
88	144
88	248
88	278
88	205
88	118
88	73
88	176
88	128
89	193
89	91
89	504
89	459
89	414
89	366
89	127
89	367
89	381
89	256
89	358
89	456
89	333
89	139
89	130
89	515
89	243
89	208
89	551
89	52
89	448
89	445
89	559
89	531
90	403
90	359
90	475
90	209
90	123
90	96
90	563
90	149
90	467
90	375
90	277
90	177
90	170
90	297
90	523
90	31
90	16
90	248
90	155
90	34
90	254
90	77
90	343
90	207
90	412
90	491
90	296
91	324
91	91
91	311
91	44
91	399
91	48
91	295
91	257
91	351
91	339
91	130
91	180
91	550
91	539
91	548
91	334
91	121
91	444
91	343
91	29
91	298
91	454
91	30
91	263
91	273
91	52
91	162
92	378
92	409
92	216
92	41
92	367
92	336
92	294
92	563
92	264
92	354
92	99
92	163
92	69
92	416
92	152
92	362
92	12
92	130
92	363
92	243
92	437
92	265
92	11
92	444
92	478
92	76
92	301
92	229
92	493
93	241
93	510
93	311
93	233
93	79
93	44
93	443
93	35
93	331
93	373
93	117
93	18
93	346
93	264
93	390
93	319
93	411
93	194
93	429
93	428
93	152
93	13
93	131
93	208
93	323
93	128
93	454
93	162
94	203
94	262
94	499
94	174
94	378
94	215
94	469
94	473
94	346
94	349
94	220
94	434
94	411
94	291
94	58
94	131
94	130
94	237
94	16
94	125
94	62
94	200
94	307
94	73
94	137
94	98
94	371
95	469
95	356
95	331
95	302
95	558
95	479
95	373
95	457
95	100
95	224
95	53
95	49
95	362
95	243
95	160
95	266
95	133
95	82
95	254
95	246
95	73
95	228
95	392
95	454
95	27
95	531
96	241
96	217
96	173
96	48
96	36
96	289
96	136
96	256
96	19
96	532
96	375
96	456
96	451
96	468
96	170
96	99
96	329
96	492
96	129
96	363
96	133
96	564
96	272
96	425
96	153
96	453
96	519
96	396
96	162
97	262
97	407
97	324
97	321
97	88
97	268
97	281
97	543
97	220
97	354
97	524
97	225
97	224
97	291
97	231
97	252
97	322
97	353
97	269
97	125
97	272
97	60
97	33
97	463
97	119
97	98
97	413
97	23
98	184
98	311
98	104
98	37
98	367
98	399
98	383
98	250
98	257
98	21
98	139
98	513
98	291
98	380
98	252
98	303
98	237
98	101
98	211
98	169
98	185
98	519
98	1
98	204
98	230
98	210
98	253
98	296
98	341
98	340
99	394
99	365
99	260
99	94
99	66
99	423
99	312
99	441
99	282
99	552
99	424
99	542
99	55
99	386
99	121
99	317
99	22
99	82
99	29
99	72
99	76
99	447
99	64
99	408
99	221
99	531
100	499
100	122
100	394
100	227
100	235
100	527
100	175
100	524
100	428
100	485
100	305
100	424
100	68
100	422
100	129
100	288
100	352
100	430
100	75
100	433
100	343
100	157
100	369
100	304
100	450
100	396
100	229
100	39
101	184
101	504
101	260
101	216
101	344
101	127
101	173
101	35
101	512
101	96
101	223
101	467
101	532
101	456
101	523
101	58
101	14
101	481
101	32
101	101
101	208
101	42
101	151
101	444
101	245
101	425
101	27
101	531
101	405
102	203
102	547
102	35
102	540
102	395
102	442
102	467
102	280
102	451
102	81
102	310
102	361
102	492
102	197
102	353
102	334
102	265
102	16
102	87
102	307
102	176
102	304
102	172
102	412
102	436
102	253
103	477
103	535
103	104
103	181
103	344
103	382
103	549
103	66
103	383
103	80
103	473
103	483
103	84
103	12
103	461
103	68
103	195
103	327
103	176
103	1
103	157
103	72
103	204
103	97
103	230
103	210
103	296
104	324
104	74
104	535
104	435
104	173
104	561
104	289
104	320
104	373
104	214
104	514
104	306
104	4
104	84
104	515
104	9
104	243
104	353
104	211
104	386
104	187
104	400
104	110
104	431
104	245
104	62
104	413
105	209
105	325
105	44
105	435
105	366
105	276
105	281
105	161
105	385
105	295
105	257
105	333
105	390
105	402
105	525
105	12
105	542
105	551
105	42
105	60
105	463
105	185
105	454
105	30
105	166
105	3
105	371
106	209
106	426
106	446
106	74
106	382
106	275
106	173
106	36
106	384
106	442
106	165
106	258
106	562
106	536
106	145
106	389
106	4
106	252
106	550
106	55
106	82
106	137
106	202
106	156
106	293
106	95
106	340
107	489
107	174
107	184
107	504
107	35
107	120
107	479
107	19
107	393
107	457
107	496
107	238
107	40
107	53
107	49
107	410
107	103
107	87
107	420
107	195
107	519
107	511
107	30
107	17
107	221
107	296
107	341
108	489
108	92
108	287
108	88
108	381
108	96
108	338
108	395
108	372
108	277
108	182
108	319
108	513
108	81
108	53
108	282
108	306
108	461
108	28
108	476
108	222
108	60
108	1
108	445
108	518
108	491
109	499
109	403
109	6
109	44
109	218
109	344
109	276
109	312
109	318
109	182
109	536
109	434
109	513
109	411
109	68
109	129
109	288
109	404
109	155
109	200
109	157
109	478
109	450
109	138
109	440
109	396
109	164
110	504
110	449
110	37
110	367
110	418
110	124
110	48
110	213
110	387
110	80
110	149
110	279
110	457
110	390
110	46
110	524
110	225
110	357
110	81
110	224
110	556
110	322
110	437
110	248
110	538
110	323
110	76
110	105
110	440
111	350
111	432
111	45
111	316
111	134
111	547
111	532
111	70
111	557
111	402
111	500
111	145
111	492
111	252
111	322
111	487
111	400
111	189
111	326
111	47
111	128
111	244
111	207
111	555
111	166
111	138
111	156
111	146
111	341
112	262
112	109
112	509
112	285
112	255
112	466
112	527
112	220
112	175
112	297
112	99
112	329
112	485
112	363
112	237
112	9
112	43
112	11
112	472
112	323
112	453
112	454
112	30
112	244
112	111
112	156
112	108
112	112
113	215
113	409
113	446
113	365
113	330
113	181
113	235
113	213
113	318
113	390
113	177
113	163
113	421
113	199
113	380
113	306
113	12
113	93
113	460
113	62
113	476
113	425
113	522
113	417
113	518
