,security,conformity,tradition,benevolence,universalism,self-direction,stimulation,hedonism,achievement,power
0,0.17561967176824053,0.1305363012651289,0.20825832638426536,0.21201250478907907,0.18629662076554282,0.2008099040350681,0.16947919737735484,0.2502160847229743,0.1590011943208147,0.20020326982132663
1,0.19359298833748262,0.11485352180382163,0.18078687259616905,0.24291498574155443,0.17413800180200856,0.21871678696926444,0.2535430469884171,0.2950088614855415,0.16272810717548186,0.16267455188769836
2,0.1994321466157465,0.15627766160851064,0.24779883298823024,0.23852831825022225,0.21226602902885408,0.20754745716307976,0.14694889069885464,0.23778930664607398,0.17025409852163353,0.20863351164614108
3,0.1642812585746299,0.17128079346304204,0.20183165510095122,0.19054262935042005,0.1829228900154828,0.1833995526271437,0.15641807532932886,0.2107758153001501,0.1398139171602137,0.17720653123343144
4,0.18543997541691842,0.15529281605555334,0.20558228138949639,0.2195514101600007,0.18488016814611746,0.22291559188912952,0.17704908177147474,0.24752143043091893,0.18631917271061052,0.24260167180987835
5,0.17948649854740548,0.1584735335801427,0.17692112679373007,0.2178273000272175,0.1952492116142398,0.20687391556543155,0.18254145414309236,0.22998568201736835,0.18671109206974146,0.15928373242014565
6,0.16628794003552264,0.14814019484805785,0.17126841131149287,0.18718686304188673,0.17778979881095391,0.17939509426950007,0.15198684377527544,0.17884395969243733,0.15978753121872444,0.17829396671755776
7,0.19212676639939247,0.20077167547289151,0.22529779942975406,0.2383021279899497,0.2227470938543572,0.23520450861258294,0.19947020277145022,0.25092376127589655,0.21675514687120945,0.20996714140052472
8,0.16779771327649257,0.1426260839910739,0.23437016128360202,0.2445371056304919,0.2105593253174078,0.23102374923058666,0.2164468054887269,0.2954639998772804,0.1751684447388696,0.20346596408396217
9,0.12035520782133535,0.12158524339051471,0.19372303758502857,0.17501970363636524,0.15626084066408208,0.1441364507785709,0.13456027949213165,0.19628725251953183,0.11892731349038524,0.11336272785563672
10,0.17137332484197962,0.16585764621668153,0.23594212885157367,0.2539685233044604,0.22126527863259376,0.2268006719664449,0.21887310446622077,0.28709206281664756,0.18851325182824089,0.17699362089998388
11,0.20577428959287503,0.260634552770577,0.2796834137939208,0.328858062907855,0.29123294083644785,0.28678219848054726,0.24493953608463892,0.32351549007077585,0.24247699453603522,0.21916270034115065
12,0.17580808376301665,0.13533056172611588,0.1956385177444992,0.24255621364586194,0.1935423692299153,0.20755644566843642,0.16642080638016385,0.2428441958249264,0.15874109572348588,0.1713845398009417
13,0.2027623589789041,0.15796543097580806,0.1921064817614899,0.21060965565193096,0.1924811930307927,0.21014793712775884,0.15894615859750943,0.23488385185890576,0.18556549113133786,0.21442000734010794
14,0.17863831205154848,0.21961290067686093,0.29653713369362805,0.3431840803022572,0.26977899843598835,0.27821347588958123,0.24282626221542689,0.3500440648547276,0.20586686144114508,0.20559455926284959
15,0.18279174365074366,0.16978620403155958,0.21000995720696097,0.2142917232978057,0.21089057339515277,0.21597998208071367,0.16226525948417048,0.21320147874967016,0.17992047406980016,0.20039900866394134
16,0.20510461646118533,0.203157148459865,0.19769905687150485,0.24661666806502677,0.22887247786252457,0.23901966135580588,0.2064989841356737,0.2553731294732954,0.22376494659882845,0.21804832531595816
17,0.1765215449139179,0.15363362730834595,0.2066908997249248,0.20762359699884697,0.1946462474225396,0.20152963556777978,0.19218404925539864,0.2311913634135262,0.16230732741709125,0.18325165390320586
18,0.2107140474930388,0.20717317233679305,0.29069403221176804,0.26899826085860346,0.2423154670908089,0.2586700759073406,0.21378626667438294,0.293649584702284,0.2235568244146936,0.2108329899972315
19,0.15726673032029365,0.14676467773088692,0.1902374238934323,0.20347129594288127,0.1854680830498082,0.19883232960572517,0.17037286856623185,0.21039634801785367,0.17233372027439237,0.171018614850387
20,0.17948989179240188,0.15241127518576275,0.21415705974344418,0.2238551973435915,0.19111824027204918,0.20336307614990295,0.19106354661369424,0.24850575822770318,0.18136105703644156,0.17810951703317987
21,0.13173084947192573,0.16905440830790186,0.21778300366619474,0.17395620022998665,0.17491499028773994,0.16165784954878057,0.16635821859693078,0.2045315906293767,0.0814191168128646,0.1274736118459089
22,0.1684135431387696,0.15992707884897883,0.19324687087332093,0.19867989957785503,0.18270547339726967,0.19370469508299423,0.16641814199691835,0.20289256872995814,0.15295045612509817,0.17361568082112266
23,0.2048724699335398,0.1975846775432955,0.22935754845322784,0.2521975686490979,0.24003186408642047,0.24771136128048465,0.20884500216173385,0.256829724708437,0.22846844329284552,0.2306430449235984
24,0.13951390240662795,0.09451849186446724,0.20395397359560768,0.19399582057136,0.14809648687371188,0.14707060178104453,0.18013957904756278,0.233590415603242,0.13645480460783116,0.1409639924725774
25,0.1484616141650511,0.14123950061317994,0.17228828343255523,0.21426582700796007,0.1653975670473734,0.19869000432454817,0.16879161560712805,0.2098256242593176,0.15296317924470598,0.17332825679775798
26,0.1954654184939595,0.1569034729645543,0.20127666598807392,0.18165200460212905,0.19344123114713246,0.1876579261878529,0.16390230922669635,0.20542381485672712,0.1619977818133867,0.23396492366261754
27,0.18949643182233733,0.19475675078139143,0.2361997933717143,0.20749133408467152,0.19679103207188692,0.198852149352381,0.16810218004662794,0.2456116774557049,0.21802785576799585,0.22028058363658037
28,0.1565969624550962,0.16280025754382146,0.23162968929784655,0.19304408905165388,0.1828374076918961,0.18869579116723356,0.1549349223670469,0.22394370120138715,0.1725612416060876,0.17669339578475957
29,0.2348076668672137,0.17989871628420515,0.2546551601067771,0.26419598800149613,0.24927139945902682,0.2630178459130966,0.17748057559664326,0.2725911309464718,0.24238388958279664,0.2191629033964182
30,0.18386099917218607,0.19131278884424197,0.230331068194463,0.2849589536971411,0.2362468928924942,0.244793323223094,0.20396376855599382,0.2942849251128029,0.19911265736936834,0.1886845661830651
31,0.163904314414001,0.15339178586935526,0.2039806633618344,0.19675258350537836,0.18788840403580964,0.20811400977453343,0.18305015748244968,0.23177137033975725,0.17431746828251168,0.20294709285740234
32,0.13661335091896004,0.12378381251148936,0.09497986518857879,0.10731860567828472,0.13232303983585428,0.12290017739075998,0.13344219123487014,0.10690852010712475,0.10758987173048576,0.1267471913457336
33,0.273676736098631,0.21252798579535198,0.19591917132852843,0.24965308998586383,0.24799869892721957,0.24259569826426783,0.26798863839198006,0.23092777144259563,0.1972911908494204,0.485174609772813
34,0.16057359444965194,0.13620671090428374,0.2061922887160374,0.21520251175913488,0.1985376987492869,0.19502041212259258,0.18540234047144252,0.24241739856837244,0.1555423449716339,0.15215614109312225
35,0.20584618929258397,0.17159812684936743,0.22422387793363097,0.23813491689773314,0.23638670708064596,0.2262837571072521,0.20662160991660752,0.25736600315225544,0.19813818141801037,0.19308764543339257
36,0.2087301197678202,0.19298820077126388,0.19786192871441238,0.22099283765693528,0.20440138519804082,0.21052396525915745,0.1627921727175561,0.22003500024383835,0.17782121093854752,0.20463179590277847
37,0.17121079091532482,0.1306681891243594,0.22648562632152677,0.254700240309611,0.1973938599896231,0.21760347838347782,0.17014915737646585,0.2726819038491756,0.18326461479953465,0.15042303726666478
38,0.21036391301619298,0.19300067570539398,0.2412924731575695,0.2375789151311659,0.21924767200637035,0.22555419119007292,0.17182436077918156,0.2401748371169522,0.1929086925763967,0.22527708499505938
39,0.18840850194539033,0.17793004688878683,0.2235498309993464,0.24071669215768896,0.2097029390208956,0.2239220820606989,0.16797072156535725,0.24179203492223594,0.17088639890940863,0.1900653960654381
40,0.17215260875256738,0.15615006975097598,0.23192227097662643,0.2626365195073981,0.20614712088025855,0.2141070308351024,0.17983866384644864,0.2694085295828305,0.16051403331593794,0.19853662226584465
41,0.16437562162186925,0.17370273957176924,0.20155489390344603,0.2058310352122767,0.19392574132383128,0.19524184510337794,0.1846225443386572,0.21004747328401532,0.15444287583081945,0.17147868249632175
42,0.19910628750659995,0.20195232571874108,0.26216963583080216,0.26005957454947526,0.23692515624290614,0.24820623250449597,0.2211588216220391,0.26825087426632377,0.2253216045641136,0.24032763223854758
43,0.1842425374086639,0.15276104325295603,0.23581219763947958,0.23395165983490435,0.2024425647146988,0.19172757933244333,0.15875841502461185,0.2567549744022596,0.16646632101009046,0.1679579003121502
44,0.1418710662100542,0.13292419808207295,0.1839750175347712,0.17191967478070797,0.16193473967046268,0.1713283391514514,0.1765584002473483,0.22148637079790762,0.11029623441564969,0.11682711383950652
45,0.15045760268577107,0.1731330193250023,0.23503077071312495,0.20095886996412515,0.18548673384365666,0.18616977769466292,0.20868270065082162,0.24053319665063586,0.13785078936737372,0.19098510687993275
46,0.17246228451964535,0.17287415813164797,0.20355393974610997,0.24678675154054686,0.20999599463393703,0.23872281322628283,0.21408815199249148,0.2773500669662169,0.19123384465755966,0.1647298900083171
47,0.1907698463628345,0.1692345440096284,0.2212809585380764,0.23804972696138255,0.21316093502358882,0.2280090840961953,0.19487783726396424,0.24492901225278613,0.18185181094429684,0.19779314933593198
