,security,conformity,tradition,benevolence,universalism,self-direction,stimulation,hedonism,achievement,power
0,0.1319917348,-0.0656986845,0.0664755865,-0.0268096624,0.0300852015,0.2982459100,-0.0571890436,-0.0955580448,0.0139453820,0.3745066035
1,0.1532625253,-0.0678629799,0.0626831536,-0.0282858349,0.0391066549,0.3130789904,-0.0356058666,-0.0832586668,0.0208742751,0.3060396584
2,0.1390603777,-0.0571295192,0.0937305858,-0.0124017101,0.0359495618,0.2308095850,-0.0451116988,-0.0786143570,-0.0089733696,0.3088581243
3,0.1542112085,-0.0429393443,0.0721530277,-0.0075629774,0.0315359700,0.2032406604,-0.0525617051,-0.0622897124,-0.0079496959,0.2277021941
4,0.1800929249,-0.0875067620,0.0754413855,-0.0283429893,0.0149697444,0.2496908030,-0.1293770938,-0.1088065196,-0.0473674678,0.3066020213
5,0.1889092271,-0.0447028021,0.0870617275,-0.0064119051,0.0427869807,0.3079213963,-0.0733175177,-0.0951288377,-0.0052115492,0.3398140236
6,0.1843472555,-0.0602391405,0.0579118726,-0.0280497206,0.0348008040,0.2889513015,-0.0883653716,-0.0920498309,-0.0179305261,0.3429817150
7,0.2131911602,-0.0266857945,0.0968654355,0.0158462744,0.0517094257,0.3546385355,-0.0523502583,-0.0846625690,0.0054630915,0.4208601455
8,0.1322721696,-0.0657183334,0.0481173952,-0.0256718149,0.0287631623,0.2517058556,-0.0785263933,-0.0856816160,-0.0491488774,0.2365841422
9,0.1313525348,-0.0574915334,0.0154850837,-0.0478032346,0.0176841975,0.1843042726,-0.0788628712,-0.0868124594,-0.0353168167,0.2208468496
10,0.1738347193,-0.0776690592,0.0414081254,-0.0153526600,0.0333424950,0.3045707575,-0.0674269388,-0.1029736288,-0.0246054072,0.3543978037
11,0.2115826710,-0.0396836996,0.0914840481,0.0141433851,0.0535980318,0.3565832943,-0.0704767968,-0.0910257449,0.0077319516,0.3849306808
12,0.2061231149,-0.0245024362,0.0674770989,0.0055183059,0.0413469736,0.2987588205,-0.0418757442,-0.0785041799,-0.0076918869,0.3517123547
13,0.1958949971,-0.0576937728,0.0918615476,-0.0001884944,0.0442397396,0.3084872306,-0.0553123475,-0.0975759562,0.0035848138,0.3739193499
14,0.1776165378,-0.0642496343,0.0719505091,0.0081881496,0.0454534860,0.3265608933,-0.0828954065,-0.0856398174,-0.0272695936,0.3801313169
15,0.1893471646,-0.0419271906,0.0918231780,0.0017914673,0.0454299490,0.2957737149,-0.0626097826,-0.0795840163,-0.0054161499,0.3951644913
16,0.2101484168,-0.0567015315,0.0766135496,0.0036568888,0.0461072937,0.3535887569,-0.0899360510,-0.1109870372,-0.0174899127,0.3861279422
17,0.1603102162,-0.0553016603,0.0566062883,-0.0249756446,0.0303625753,0.2724040436,-0.0832970688,-0.0971002804,-0.0039878667,0.3160317063
18,0.1915838675,-0.0420022109,0.1154786380,0.0285707465,0.0512504075,0.3283137149,-0.0604328114,-0.0677925856,-0.0072882033,0.3911590754
19,0.1737912279,-0.0807981121,0.0525833391,-0.0013296993,0.0349957750,0.2899006037,-0.0789889848,-0.0908329276,-0.0412506428,0.3446238575
20,0.1618854794,-0.0959759088,0.0692889140,-0.0381543919,0.0224702161,0.2634189424,-0.0990985435,-0.1206356638,-0.0514699216,0.3172967966
21,0.1093132982,-0.0770774228,0.0131204525,-0.0510232200,0.0127279751,0.2269538251,-0.0806406771,-0.0826657072,-0.0627033936,0.2582581693
22,0.1800371849,-0.0558340503,0.0556891950,-0.0149956036,0.0343521340,0.2981486291,-0.0886186136,-0.0919177876,-0.0090078977,0.3389214005
23,0.1996297099,-0.0643100568,0.0848847703,0.0213432475,0.0446317889,0.3432286372,-0.0804127579,-0.0796562459,0.0025516828,0.3915422979
24,0.1399146220,-0.0715267628,0.0749362785,-0.0188321810,0.0343368931,0.2323313624,-0.0259561977,-0.0764436363,0.0187216936,0.2818674120
25,0.2066815122,-0.0855400340,0.0761241511,0.0119459932,0.0354236851,0.3221199648,-0.0921444681,-0.1191964402,-0.0252761823,0.3609068284
26,0.1114715242,-0.0301671728,0.0731822870,-0.0141858725,0.0275261039,0.1927019786,-0.0626920966,-0.0892204864,-0.0047898499,0.2594315773
27,0.1125942322,-0.0474166669,0.1298256189,-0.0388736515,0.0295014991,0.2760048766,-0.0162164557,-0.0999012640,0.0091334991,0.3578489562
28,0.1510409017,-0.0199305853,0.0977712755,0.0043519879,0.0417052616,0.2432042473,-0.0455280122,-0.0546481469,0.0029763664,0.3107848984
29,0.1606973990,-0.0729941492,0.0865710404,-0.0263954641,0.0373366031,0.3099628817,-0.0973214852,-0.0950778573,0.0069619548,0.3601328158
30,0.1987309146,-0.0692743864,0.0680195077,-0.0014880028,0.0454083533,0.3333011179,-0.0871703250,-0.0908739526,-0.0072211803,0.3948463591
31,0.1585505275,-0.0634555114,0.0499884243,-0.0263120737,0.0292952446,0.2633120392,-0.0951252738,-0.1031639237,-0.0386599184,0.3373513004
32,0.0926897226,-0.0254744702,-0.0054067438,-0.0813494799,0.0020677153,0.3374560926,-0.1199770069,-0.1102427679,-0.0873753230,0.2998841917
33,0.2122007621,-0.0122404741,0.0929461868,0.0450242313,0.0533087473,0.3192609065,-0.0117792297,-0.0316037632,0.0460046790,0.6397314852
34,0.1257058616,-0.0615590552,0.0581308194,-0.0096797769,0.0299485923,0.1938561856,-0.0667365846,-0.0702909201,-0.0304573819,0.2490295039
35,0.1832453422,-0.0891477691,0.0692247232,-0.0112863962,0.0350511112,0.2655236647,-0.0818586319,-0.1061710901,-0.0104972207,0.3386559076
36,0.1707070968,-0.0603966257,0.0707292244,-0.0120451742,0.0357652260,0.2766847778,-0.0904725573,-0.0875914971,0.0166028463,0.3455607142
37,0.1791769867,-0.0474023494,0.0749872276,0.0182329858,0.0405783656,0.2865589950,-0.0188648352,-0.0734921964,0.0294993024,0.2952441761
38,0.1996271765,-0.0686424062,0.0897934206,0.0145817127,0.0485612403,0.3179546564,-0.0656384668,-0.0837745113,-0.0132439401,0.4223325157
39,0.1943270148,-0.0818879182,0.0741831783,-0.0251806402,0.0367032573,0.3029472568,-0.1046234419,-0.1009282940,-0.0129928904,0.3664750593
40,0.1569558307,-0.0619990557,0.0755041766,-0.0229137595,0.0371755290,0.2765593309,-0.0704761270,-0.0858283812,-0.0346267550,0.3411186772
41,0.1594048111,-0.0332212834,0.0939790489,0.0133400581,0.0399048349,0.2630902829,-0.0437280818,-0.0636837635,0.0128625419,0.2890369199
42,0.1826694868,-0.0402457518,0.1040730757,0.0195635002,0.0500175559,0.3387653665,-0.0551061468,-0.0812467761,0.0147176839,0.4006094917
43,0.1819947114,-0.0589819020,0.0870624616,0.0138534650,0.0403066532,0.2616163289,-0.0754198721,-0.0808112466,-0.0110996766,0.3107483700
44,0.1095152839,-0.0709980251,0.0098191924,-0.0300775510,0.0173932113,0.2686470227,-0.0508460950,-0.0850853348,-0.0369047748,0.2594109073
45,0.1515719554,-0.0858776467,0.0230861114,-0.0001492174,0.0229507740,0.2264745028,-0.0699270401,-0.0765752242,-0.0154751393,0.2921359078
46,0.1857011748,-0.0568141287,0.0722949032,-0.0056122888,0.0443739043,0.3389068529,-0.0792589136,-0.1061806930,-0.0014948844,0.3590448511
47,0.1617676354,-0.0546163824,0.0798265001,-0.0007481491,0.0354959533,0.2717166351,-0.0844840308,-0.0618782392,-0.0084033455,0.3348638189
48,0.1782150078,-0.0493307324,0.0743693641,-0.0064987481,0.0407187760,0.2675865338,-0.0761551550,-0.0805624546,-0.0145804053,0.3356625252
49,0.1546947636,-0.0721910075,0.0221212716,-0.0314704616,0.0251588005,0.2516101971,-0.0738215406,-0.0927271314,-0.0324415903,0.2859076601
50,0.1968680697,-0.0595870944,0.0714467897,-0.0013684353,0.0404048658,0.2649086619,-0.0318239500,-0.0867463821,0.0178551625,0.3420865446
51,0.2268210736,-0.0057566753,0.0636270579,0.0027846013,0.0470160327,0.3201273701,-0.0670568890,-0.1098999832,-0.0231402220,0.3797190590
52,0.1497402654,-0.0478685185,0.0754980625,0.0145638283,0.0436197709,0.2849513756,-0.0697678880,-0.0914631844,0.0018433942,0.3314353223
53,0.1604719224,-0.0764640038,0.0644872288,-0.0116232139,0.0360611294,0.2847268233,-0.0989698083,-0.0619869666,-0.0146767617,0.3363010953
54,0.0715933847,0.0057407448,0.0301437335,-0.0463049331,0.0104995525,0.1820876611,-0.0575400252,-0.0922969520,-0.0231535457,0.2009876409
55,0.1286856020,-0.0617670396,0.0627440249,-0.0282924465,0.0253975154,0.2357756732,-0.0970651299,-0.0799613604,-0.0147192990,0.2841085604
56,0.1039824086,-0.0528772057,0.0443033668,-0.0074320677,0.0233264364,0.1858046670,-0.0652424324,-0.0661784556,-0.0382640530,0.2175660998
57,0.2026552577,-0.0744393414,0.0748321527,-0.0267228439,0.0444974286,0.3107621508,-0.0485174343,-0.1239116605,0.0033967225,0.3791916250
58,0.0550290572,-0.0253340955,0.0319640815,-0.0432884716,0.0210812611,0.1888814118,-0.0086039986,-0.0604163962,-0.0445437861,0.1757406688
59,0.0917229484,-0.0495186307,0.0467535183,-0.0136894704,0.0104195457,0.1438030708,-0.0514282252,-0.0899388430,-0.0332592856,0.1536123414
60,0.1966663735,-0.0659397353,0.0597666003,-0.0016894715,0.0435876500,0.3197335972,-0.0813627563,-0.0929531968,-0.0021423698,0.3615156660
61,0.1665870123,-0.0271151588,0.0936226064,0.0149913153,0.0415141430,0.2731623220,-0.0449996512,-0.0687143898,-0.0014471426,0.3418893406
62,0.1274035535,-0.0551510893,0.0537277037,-0.0403288775,0.0297592857,0.2659414519,-0.0787196621,-0.0800219667,0.0014508344,0.2855644578
63,0.1609591597,-0.0284687897,0.0903840431,0.0196718865,0.0468713146,0.2929641999,-0.0516284457,-0.0751666455,0.0007765446,0.3685787385
64,0.1096200541,-0.0676315228,0.0793605923,-0.0614670392,0.0271804572,0.2104226722,-0.0706071004,-0.1152688840,0.0087791777,0.2735029656
65,0.1683537277,-0.0560007496,0.0878102342,0.0009922395,0.0428903195,0.2931915458,-0.0609283201,-0.0857023772,-0.0105030140,0.3694832257
66,0.1754446426,-0.0476170186,0.0829253300,-0.0264929410,0.0375032249,0.2455852663,-0.0583886748,-0.0990857981,0.0041486361,0.2808331398
67,0.2077667062,-0.0472847252,0.0757502401,0.0026303821,0.0454112596,0.3414412943,-0.0641462265,-0.1001616477,-0.0095675305,0.3744592943
68,0.0921634614,-0.0713994908,0.0308781244,-0.0504158554,0.0196780359,0.3370901314,-0.0713562935,-0.0990088702,-0.0347810243,0.3120791419
69,0.1479671584,-0.0633156970,0.1039445511,-0.0125900890,0.0381667009,0.2817214554,-0.0667119976,-0.0733574851,0.0037243629,0.3140101588
70,0.1363963207,-0.0636196958,0.0669199496,-0.0378666816,0.0305972062,0.2096364415,-0.0576176154,-0.0828366840,-0.0152125483,0.2649357152
71,0.1602851297,-0.0599033703,0.1101440067,0.0003149741,0.0389179819,0.2248405283,-0.0479465324,-0.0673725649,0.0215137464,0.2840208375
72,0.2021165628,-0.0747591272,0.0796387392,0.0020020244,0.0455377259,0.3055568930,-0.0839216273,-0.0745521938,-0.0118242378,0.3451776841
